	dim1	dim2	pt
E366_427	10.772387	1.8857571	0.5345
E425_346	4.2464566	0.0020830028	0.43287
E433_720	-12.649037	3.1728685	0.90213
E525_139	2.7007976	-3.5914297	0.17315
E363_677	10.417283	0.84976155	0.84818
E689_590	-14.137606	2.9271977	0.73902
E336_281	7.0657024	0.64376	0.35132
E471_632	-13.724398	3.50073	0.79172
E128_49	3.3500366	-6.290828	0.06023
E907_783	-13.089218	4.8862123	0.98118
E677_297	-0.13562615	0.6326958	0.37139
E625_631	-13.309248	4.3927746	0.79046
E818_482	-1.8774233	0.82936525	0.60351
E367_732	-12.709902	5.3811626	0.91719
E593_191	2.231034	-1.5596695	0.23839
E233_121	2.92439	-3.7485049	0.15056
E557_651	10.258271	1.034858	0.81556
E937_295	0.47078213	0.38350084	0.36888
E985_76	3.1031873	-5.8699064	0.0941
E248_633	-12.666618	4.615444	0.79297
E113_140	2.9645257	-2.8367147	0.1744
E470_514	-12.207512	5.862959	0.64366
E379_38	3.503265	-6.322947	0.04642
E875_597	-13.651396	5.0189366	0.7478
E83_270	1.1414446	0.23890845	0.33752
E811_69	3.170387	-6.1847925	0.08532
E951_159	2.7730887	-3.4613533	0.19824
E517_461	-11.726088	4.3918147	0.57716
E416_661	10.556602	1.7767252	0.82811
E320_27	3.7111232	-6.2903576	0.03262
E145_670	-13.669051	3.0225863	0.8394
E487_149	2.8623254	-3.5016165	0.1857
E700_172	2.7297049	-2.491839	0.21455
E634_576	-13.042718	4.2785563	0.72146
E641_165	2.8268592	-3.2352672	0.20577
E111_569	9.938728	1.7912171	0.71267
E183_22	3.579729	-6.3850203	0.02635
E714_750	10.381579	0.79618657	0.93977
E125_637	-12.913532	2.8942065	0.79799
E589_243	2.4064932	-0.09730597	0.30364
E673_413	-1.877971	0.8079862	0.51694
E170_780	-14.522733	3.2291632	0.97742
E66_416	-2.4869103	1.095352	0.5207
E798_742	10.90909	1.2132413	0.92974
E368_318	0.391943	0.3365334	0.39774
E920_250	1.3703749	-0.22674857	0.31242
E982_275	0.070839696	0.41798258	0.34379
E37_418	-0.1500375	0.61239505	0.52321
E350_669	-11.984474	5.186628	0.83814
E883_556	-11.4734745	2.8547359	0.69636
E870_221	7.1867294	0.6578175	0.27604
E731_166	2.8136182	-3.2603211	0.20703
E414_439	9.504255	2.2187264	0.54956
E104_36	3.45221	-6.203633	0.04391
E40_284	10.185246	0.5168546	0.35508
E131_288	0.57711715	0.32564533	0.3601
E966_562	-2.096653	1.0376154	0.70389
E683_624	-13.229706	4.3803973	0.78168
E801_376	10.517768	1.7103357	0.47051
E984_521	-14.605872	3.173942	0.65245
E675_668	10.349362	2.3585029	0.83689
E613_460	-13.5054245	4.4696608	0.57591
E450_456	10.725723	2.3622768	0.57089
E665_774	-13.050827	5.6657686	0.96989
E734_178	2.525184	-2.6679578	0.22208
E317_139	2.9421933	-3.5708828	0.17315
E412_280	1.5454233	0.05053057	0.35006
E573_343	-1.9875427	0.85457623	0.42911
E754_333	10.600926	2.9364727	0.41656
E723_492	-13.293022	3.702545	0.61606
E326_389	-1.6069471	1.1027642	0.48683
E996_144	2.7586255	-3.3868048	0.17942
E891_296	1.2932307	0.035184365	0.37014
E810_642	-13.460442	4.4386005	0.80427
E118_577	-13.008499	3.1942453	0.72271
E780_311	-1.859048	0.87889796	0.38896
E482_301	0.82363456	0.30476597	0.37641
E265_578	-13.240634	3.832001	0.72396
E369_198	2.2612686	-0.412834	0.24718
E271_289	1.3915225	0.15913834	0.36136
E14_515	-1.8958398	0.9497992	0.64492
E424_478	-13.223157	3.3876452	0.59849
E171_3	4.658902	-6.717803	0.00251
E494_737	-13.035538	6.1046605	0.92346
E556_786	10.922645	0.98239434	0.98494
E477_281	8.976302	1.2481631	0.35132
E73_232	3.170885	-0.36618525	0.28984
E916_257	1.6162581	0.16354355	0.3212
E216_133	2.9836583	-3.83057	0.16562
E520_337	7.582959	0.830534	0.42158
E124_388	-0.59255683	0.6696699	0.48557
E585_57	3.3318644	-6.4220557	0.07026
E578_644	-14.45579	4.6246867	0.80678
E840_640	10.745101	1.7264072	0.80176
E670_394	-1.4546249	0.88870174	0.4931
E324_776	-14.179071	3.4001474	0.9724
E744_450	-11.892767	3.2230833	0.56336
E913_156	2.8047144	-3.5608783	0.19448
E668_474	-12.408612	3.4697864	0.59348
