	dim1	dim2	pt
E577_140	5.282092	-3.6171045	0.1744
E271_314	-3.7145596	-1.9181461	0.39272
E778_533	1.567085	7.681967	0.6675
E104_509	-8.466612	-3.113412	0.63739
E433_798	-7.421703	-3.4736497	1.0
E274_210	5.5793314	-3.1569765	0.26223
E422_401	-4.5514307	-2.1306603	0.50188
E464_518	-0.15172456	7.5089116	0.64868
E650_338	-4.294772	-2.0927188	0.42284
E573_189	3.5746274	-2.2668035	0.23588
E245_142	8.447133	-4.5864644	0.17691
E997_433	-7.9462304	-3.0590355	0.54203
E146_72	8.720095	-4.7008796	0.08908
E861_82	8.380395	-4.2504225	0.10163
E877_316	-4.5235333	-2.1592145	0.39523
E425_641	1.1534879	7.7862263	0.80301
E853_284	1.9813129	-1.2826123	0.35508
E976_585	-8.047393	-3.537266	0.73275
E586_334	0.9364542	4.2099876	0.41782
E710_121	5.329257	-3.7828264	0.15056
E908_174	5.375009	-3.4912663	0.21706
E320_598	0.9628387	8.534349	0.74906
E634_781	1.6001284	7.4001613	0.97867
E120_642	0.18739773	7.24861	0.80427
E149_751	0.617041	8.334736	0.94103
E604_499	-6.5166917	-2.2446053	0.62484
E930_720	1.4423121	7.1584024	0.90213
E701_600	-7.6978602	-4.055758	0.75157
E687_58	8.337479	-4.947333	0.07152
E751_568	-6.0210433	-2.5310705	0.71142
E36_745	0.5004386	7.3384056	0.9335
E727_603	0.7301133	7.875555	0.75533
E165_233	1.6010365	-0.18077803	0.29109
E409_362	1.1203636	0.7637173	0.45295
E3_245	0.36106026	0.3370259	0.30615
E376_190	4.887966	-3.1936274	0.23714
E729_336	0.5108099	-0.074306525	0.42033
E325_308	-3.79313	-1.9880131	0.38519
E519_35	10.1953535	-4.4476256	0.04266
E60_533	-7.6821327	-4.291327	0.6675
E593_718	-8.135182	-3.9220848	0.89962
E442_371	1.0144578	0.92482364	0.46424
E848_581	1.1197513	8.233214	0.72773
E531_465	-8.258121	-2.1341624	0.58218
E889_35	8.701539	-4.762264	0.04266
E716_80	8.378605	-4.5399914	0.09912
E28_297	0.8089745	0.82546157	0.37139
E558_210	3.9096637	-2.568788	0.26223
E864_666	-8.280039	-2.955323	0.83438
E796_600	1.6930773	7.8063307	0.75157
E142_263	2.0481215	-1.9874138	0.32873
E556_181	4.958695	-3.531693	0.22585
E202_573	-8.111906	-1.954293	0.71769
E896_288	3.0511398	-2.0492585	0.3601
E702_763	0.8418028	7.486296	0.95609
E979_369	-3.8983033	-1.9901042	0.46173
E24_699	1.6243109	7.090448	0.87578
E699_654	1.5645621	8.158978	0.81932
E172_735	-7.963391	-3.2143319	0.92095
E164_381	-3.5787165	-1.9239728	0.47679
E475_376	0.9246642	4.2450547	0.47051
E926_13	10.181103	-5.182335	0.01506
E891_12	10.077232	-5.2192855	0.0138
E840_239	1.9187807	-1.6875191	0.29862
E62_148	5.87157	-2.9503775	0.18444
E150_182	5.103736	-3.489645	0.2271
E478_287	-0.9963952	-1.1369053	0.35885
E565_549	-7.4807453	-4.361564	0.68758
E594_311	0.8910735	0.14218988	0.38896
E105_551	-7.1010013	-2.4289865	0.69009
E736_675	-8.182402	-3.6208727	0.84567
E907_470	-7.467212	-3.399169	0.58846
E198_404	0.97729695	0.90848035	0.50565
E935_738	-8.208089	-2.8398352	0.92472
E92_370	1.6265318	-1.3891692	0.46299
E509_21	9.623595	-4.484039	0.02509
E449_575	0.6751573	7.876832	0.7202
E395_467	0.55680084	8.7024555	0.58469
E643_257	1.8375818	-2.1672318	0.3212
E160_633	0.3973026	7.8387303	0.79297
E472_67	8.126343	-5.066115	0.08281
E77_584	-8.718253	-3.6974907	0.73149
E136_775	-0.15912761	7.5652404	0.97114
E799_378	-5.5731025	-2.5710702	0.47302
E765_142	5.5410814	-3.8686604	0.17691
E482_653	-8.051866	-3.6014163	0.81807
E664_632	0.6121117	8.138464	0.79172
E916_244	2.9701738	-1.771752	0.30489
E174_601	1.6853591	8.201897	0.75282
E521_257	5.37786	-2.9425037	0.3212
E321_1	10.788622	-5.6405706	0.0
E9_55	8.228811	-4.698174	0.06775
E917_366	1.0409163	1.1680034	0.45797
E56_337	2.1018696	-1.8603839	0.42158
E140_77	7.913208	-5.099042	0.09536
E920_99	7.95351	-4.215395	0.12296
E757_35	9.069335	-4.2930064	0.04266
E372_468	-7.5601435	-3.2457857	0.58595
E712_751	1.2858363	7.190573	0.94103
E772_148	5.3252974	-3.7138028	0.18444
E486_188	5.2205224	-1.9234521	0.23463
E78_396	0.89079005	4.284339	0.49561
E932_53	8.861746	-4.628551	0.06524
E956_279	2.165938	-1.6640588	0.34881
E602_363	1.0359275	0.9120785	0.4542
E850_237	4.0520415	-2.4771054	0.29611
E964_606	-8.122536	-3.7168407	0.7591
E868_117	5.4532094	-3.6271088	0.14555
E180_697	0.9267745	7.5265384	0.87327
E513_295	1.1675465	0.112030484	0.36888
E130_281	-4.8131285	-2.2051308	0.35132
E511_221	5.070674	-2.5176735	0.27604
E880_165	5.2071977	-3.8916824	0.20577
E282_182	5.735672	-4.0106435	0.2271
E404_77	8.062525	-4.8714714	0.09536
E230_204	6.115245	-3.3378692	0.25471
E437_719	-8.50795	-3.143162	0.90088
E87_159	5.9085317	-3.7405815	0.19824
E445_147	5.045955	-3.4668322	0.18319
E308_418	0.954818	3.69853	0.52321
E707_160	5.0779967	-3.2802966	0.1995
E542_417	0.9685702	4.8689814	0.52196
E734_34	9.554113	-4.632922	0.04141
E31_571	-9.140283	-2.9130526	0.71518
E982_756	1.0776701	6.7961473	0.9473
E309_269	3.782031	-2.511393	0.33626
E722_394	-4.824383	-2.2116506	0.4931
E801_178	5.596179	-2.933143	0.22208
E972_32	9.329484	-5.4591665	0.0389
E959_450	-7.631818	-3.4799407	0.56336
E971_627	-5.712006	-2.4833443	0.78545
E898_518	0.73430276	8.277848	0.64868
E102_173	6.2054563	-3.6876278	0.21581
E947_402	-0.591362	-0.5863493	0.50314
E785_573	-8.838831	-3.6269279	0.71769
E847_12	9.449364	-4.9735937	0.0138
E15_20	9.691814	-4.9849596	0.02384
E548_790	1.6003851	8.06153	0.98996
E842_579	0.04785773	8.578831	0.72522
E346_351	1.127722	0.64666915	0.43915
E592_45	8.291314	-5.008162	0.05521
E76_35	9.372655	-4.31448	0.04266
E358_771	-7.5434756	-3.9747043	0.96612
E411_325	-4.089036	-2.0550828	0.40652
E418_188	2.6056232	-1.5318586	0.23463
E277_181	5.73832	-2.7636752	0.22585
E784_551	1.3903377	8.163041	0.69009
E780_409	0.9212599	4.2280135	0.51192
E454_671	1.234718	7.4898963	0.84065
E886_665	1.5333325	7.0287943	0.83312
E250_369	-5.08419	-2.2853386	0.46173
E985_238	2.0025587	-1.6163809	0.29737
E106_607	-8.079693	-2.6769936	0.76035
E336_268	1.9265366	-1.3955746	0.33501
E167_562	-8.486751	-4.051921	0.70389
E838_203	4.5941734	-2.5130444	0.25345
E491_506	0.82742375	8.707539	0.63363
E403_798	1.5864289	7.164808	1.0
E378_117	7.6673284	-4.4383235	0.14555
E829_678	1.2243936	7.0526996	0.84944
E685_158	5.320985	-2.8058581	0.19699
E122_20	9.368432	-4.3082123	0.02384
E761_467	1.0724393	7.0535765	0.58469
E688_516	0.9413234	7.6651826	0.64617
E866_728	-7.923758	-2.4030263	0.91217
E260_7	10.363984	-5.453328	0.00753
E693_89	8.456708	-4.0778856	0.11041
