	dim1	dim2	pt
E643_502	-2.3876154	2.288328	0.62814
E377_106	6.3677077	-5.296403	0.13065
E896_231	2.7993608	-2.447221	0.28769
E847_669	-3.5483773	7.5540395	0.83794
E842_428	3.8280296	2.7729826	0.53518
E994_731	-4.7542357	9.096345	0.91583
E952_768	-7.0213895	11.811158	0.96231
E488_797	-6.2569427	11.807714	0.99874
E630_346	1.9658045	-0.67018056	0.43216
E810_703	-4.3242846	9.2623	0.88065
E308_367	-1.0248021	-1.2788038	0.45854
E365_292	0.026191462	-1.4506078	0.36432
E201_661	-6.210543	11.392762	0.82789
E769_607	-3.5064921	7.293149	0.76005
E105_583	-3.672185	5.5692697	0.7299
E918_263	1.4761784	-2.3018715	0.32789
E579_674	-2.6874118	7.730206	0.84422
E119_26	7.7901278	-8.333071	0.03015
E393_249	2.7244227	-2.3135886	0.3103
E93_182	3.9090686	-2.812223	0.22613
E761_172	3.7510915	-2.7207966	0.21357
E937_146	4.499684	-3.3237245	0.1809
E20_690	-3.7950606	8.576258	0.86432
E372_206	2.3933418	-1.846902	0.25628
E291_369	3.9212966	1.7248417	0.46106
E893_718	-6.5776653	10.600421	0.8995
E885_369	3.8611798	1.1253431	0.46106
E102_539	-2.5736823	3.0896356	0.67462
E598_93	8.058464	-6.4300737	0.11432
E329_657	-6.1396885	11.663225	0.82286
E760_776	-4.5336723	10.3611765	0.97236
E436_435	-2.0883648	0.5703636	0.54397
E511_8	7.842718	-8.553781	0.00754
E118_651	-4.506999	8.494231	0.81533
E172_8	8.123779	-8.522938	0.00754
E582_688	-1.9774282	3.3662436	0.86181
E63_241	3.5518022	-1.2189723	0.30025
E76_388	3.2620614	3.241916	0.48492
E546_282	4.662574	-3.7404845	0.35176
E319_144	6.0925713	-5.6923704	0.17839
E707_526	0.8723101	4.877662	0.65829
E771_511	-2.1088374	-0.31142998	0.63945
E566_581	0.8054065	4.849621	0.72739
E531_713	-4.227909	9.930992	0.89322
E532_51	8.535617	-6.9365234	0.06156
E835_797	-4.681553	10.592858	0.99874
E204_524	0.43583292	4.5560036	0.65578
E386_719	-7.204959	11.362005	0.90075
E3_316	2.9456022	2.9007716	0.39447
E712_715	-6.899921	10.968239	0.89573
E904_445	0.7285775	4.7011347	0.55653
E758_789	-6.751772	11.725548	0.98869
E470_754	0.6613684	5.041354	0.94472
E358_298	2.545552	-2.0254736	0.37186
E503_236	3.3374102	-2.4264429	0.29397
E557_318	3.699162	2.3510365	0.39698
E576_295	2.339254	-2.148923	0.36809
E536_648	-5.523288	9.838868	0.81156
E482_56	8.866231	-7.414784	0.06784
E54_389	-0.8806383	-1.2730174	0.48618
E895_411	-2.0308814	0.3065749	0.51382
E616_174	7.755891	-6.6524305	0.21608
E231_747	-7.1457624	11.596116	0.93593
E206_621	-3.407502	7.5210805	0.77764
E599_527	-2.1510758	0.35756397	0.65955
E908_220	2.708858	-2.0746622	0.27387
E328_357	3.7773976	0.8479621	0.44598
E208_410	2.8856697	3.171834	0.51256
E232_733	-6.2659674	11.31939	0.91834
E129_164	6.778764	-5.0238514	0.20352
E674_658	-4.4467354	7.913828	0.82412
E190_193	6.0543237	-5.7617946	0.23995
E293_565	-0.13419037	4.766018	0.70729
E432_457	2.997747	3.2455063	0.57161
E394_453	2.3091817	3.9199774	0.56658
E65_299	3.7721148	1.8322663	0.37312
E780_670	-4.440484	8.104884	0.8392
E82_337	1.2649809	-2.1425505	0.42085
E951_39	8.527983	-8.436433	0.04648
E306_309	-1.1755692	-1.0195844	0.38568
E858_153	6.0211983	-4.8875437	0.1897
E801_224	7.088622	-5.616669	0.27889
E315_515	-2.2785282	1.4724956	0.64447
E917_256	3.7999668	-1.334329	0.3191
E575_161	5.334157	-4.2667804	0.19975
E64_555	-3.1885974	7.3397245	0.69472
E932_332	0.7159079	-1.8906785	0.41457
E855_260	3.7502463	-3.1555898	0.32412
E330_456	3.9898095	1.4419345	0.57035
E526_492	-2.1661413	1.9481658	0.61558
E29_241	2.9332163	-1.8701719	0.30025
E843_240	3.4564257	-2.559454	0.29899
E187_563	-2.7235377	6.4844956	0.70477
E628_482	-2.0047219	3.7669816	0.60302
E837_177	6.6023192	-5.8358417	0.21985
E11_220	3.0990915	-2.8305337	0.27387
E234_361	3.4339848	3.1152875	0.45101
E946_352	0.96844333	-1.9271947	0.4397
E72_513	-3.1352162	8.246842	0.64196
E640_560	-2.2730322	3.1992755	0.70101
E221_620	-2.4471312	2.1221042	0.77638
E58_532	-2.379858	2.8922112	0.66583
E715_512	-1.748412	3.8421175	0.6407
E218_425	2.8177037	3.5236144	0.53141
E134_661	-4.2328377	9.594877	0.82789
E508_144	7.3708515	-4.6840496	0.17839
E384_88	7.7280197	-6.130333	0.10804
E802_306	-0.5343012	-1.559162	0.38191
E525_476	1.2489163	4.545093	0.59548
E740_7	8.237108	-8.579205	0.00628
E248_638	-5.217549	9.658409	0.79899
E698_26	8.251562	-7.9323444	0.03015
E979_625	-3.2028503	8.340433	0.78266
E827_637	-3.4344451	7.364618	0.79774
E263_114	7.856973	-7.845459	0.1407
E903_472	-1.0710307	4.932265	0.59045
E411_263	2.5120816	-2.8521948	0.32789
E192_230	5.4672422	-4.6158743	0.28643
E614_396	-2.0153031	-0.20446707	0.49497
E499_406	-1.6275437	-1.0605005	0.50754
E657_24	8.460502	-7.7844143	0.02764
E104_688	-5.599435	10.315931	0.86181
E990_656	-7.090206	11.041627	0.82161
E726_294	3.188565	-2.6402297	0.36683
E826_128	7.3644485	-5.125879	0.15829
E161_571	-4.384128	9.47286	0.71482
E967_413	0.33320072	4.40559	0.51633
E928_400	-2.1481397	-0.25907746	0.5
E808_219	6.1403866	-4.503466	0.27261
E807_43	9.265865	-6.5758877	0.05151
E692_417	3.0401957	2.3575916	0.52136
E491_409	-2.5644484	-0.31336927	0.51131
E620_470	3.3208802	3.7421424	0.58794
E478_109	6.2794003	-5.0358644	0.13442
E695_580	-6.7961683	10.928055	0.72613
E468_663	2.9329197	-3.790841	0.8304
E738_21	8.42154	-7.410539	0.02387
E197_155	6.332356	-6.0172076	0.19221
E688_793	-6.770636	11.622296	0.99372
E974_767	-6.1548953	11.966858	0.96106
E344_582	-3.4334273	8.376893	0.72864
E533_72	7.964348	-7.158577	0.08794
E7_369	3.3244357	2.65328	0.46106
E259_290	3.9656754	1.8844765	0.36181
E449_79	7.8435254	-6.3601203	0.09673
E156_166	6.4106307	-4.404157	0.20603
E285_117	6.8753037	-5.566568	0.14447
E527_291	3.3994634	0.10751192	0.36307
E463_235	2.5994203	-2.0461695	0.29271
E813_378	3.5571585	2.3826766	0.47236
E851_31	8.554023	-7.640758	0.03643
E68_503	-4.4555874	8.282524	0.6294
E880_124	6.217906	-5.023325	0.15327
E919_112	6.3490753	-5.7209096	0.13819
E962_336	-1.6396941	-0.6301588	0.4196
E832_138	6.212234	-5.295435	0.17085
E867_209	3.6935766	-2.3240585	0.26005
E320_354	3.2703743	0.37186316	0.44221
E138_752	-6.3131166	11.548633	0.94221
