	dim1	dim2	pt
E138_369	-2.142128	-6.7104087	0.74044
E431_478	7.4591722	5.4357276	0.95976
E883_50	7.6344266	4.2332025	0.09859
E856_207	-5.2267356	2.3576615	0.41449
E161_296	5.784399	5.7338495	0.59356
E417_83	6.901002	5.3317804	0.16499
E882_47	1.5453018	1.5918343	0.09256
E737_290	-2.0378752	-8.08128	0.58149
E145_11	1.3904135	0.5794506	0.02012
E569_256	3.1257913	-2.3433998	0.51308
E622_178	0.49552578	-2.3580635	0.35614
E730_456	-5.677083	2.9921124	0.91549
E921_216	-5.5512133	3.703812	0.4326
E436_211	9.6258745	6.809253	0.42254
E320_149	3.0130484	-2.3362978	0.29779
E535_321	-6.3011713	4.161502	0.64386
E361_4	1.569887	0.6697642	0.00604
E97_352	-6.8196898	2.1820328	0.70624
E35_85	-1.1011777	-0.5323674	0.16901
E867_87	4.240806	4.0155306	0.17304
E547_3	1.2572958	0.22573644	0.00402
E890_90	7.5223384	7.53495	0.17907
E836_329	7.117911	6.9429297	0.65996
E708_450	9.376105	6.548344	0.90342
E562_474	8.031983	4.9930305	0.95171
E792_405	3.0792258	-2.2757413	0.81288
E50_115	-6.143105	2.4890676	0.22938
E413_403	-6.711761	3.999934	0.80885
E961_479	8.721691	6.9337645	0.96177
E24_167	-6.3708887	3.660884	0.334
E716_5	1.0663729	0.13563211	0.00805
E529_11	1.8151679	1.2504958	0.02012
E367_386	-5.8673615	4.7903705	0.77465
E269_55	5.054981	3.3923473	0.10865
E98_89	5.451659	4.4140024	0.17706
E379_334	-7.2212443	3.681882	0.67002
E61_8	1.4460406	0.38776577	0.01408
E422_21	0.8326896	-0.5310927	0.04024
E504_263	7.6042695	4.92158	0.52716
E181_30	1.733184	1.3224574	0.05835
E607_414	-3.081911	-6.2941275	0.83099
E120_15	1.5211606	1.1437764	0.02817
E109_155	-4.789175	0.5858473	0.30986
E355_451	7.3315506	4.6407924	0.90543
E52_434	7.85146	7.77871	0.87123
E1_480	-2.9192877	-6.1826143	0.96378
E611_33	4.721212	4.6094356	0.06439
E906_137	-2.3085666	-6.632482	0.27364
E646_167	-0.9543093	-6.220515	0.334
E240_466	-5.913748	1.6653026	0.93561
E340_273	8.350971	4.7339077	0.54728
E891_117	-2.144926	-7.111911	0.2334
