	dim1	dim2	pt
E130_51	0.38208264	-1.4845525	0.06045
E853_60	1.1779466	1.501118	0.07179
E52_442	-6.7485013	-2.6181188	0.5529
E420_381	-4.812355	-0.5509882	0.47607
E678_491	-7.922355	0.66074353	0.61461
E997_683	-5.8381715	-0.23404983	0.85642
E854_68	2.7468126	1.0942389	0.08186
E628_578	5.343812	-7.2905173	0.72418
E564_382	4.8003407	-8.912541	0.47733
E194_602	8.424039	4.765455	0.75441
E400_767	-5.4943132	0.3576882	0.96222
E36_566	5.921762	-7.105552	0.70907
E495_764	-6.646215	2.776323	0.95844
E388_385	8.052692	4.6558466	0.48111
E220_587	-5.1942725	1.454415	0.73552
E743_406	6.4418654	5.3286734	0.50756
E982_26	1.4333996	1.3269907	0.02897
E308_368	-8.140614	-1.3328679	0.4597
E847_726	-7.214287	-0.6185561	0.91058
E532_612	-6.905428	0.6837554	0.767
E795_459	8.463591	4.3721004	0.57431
E671_205	-6.3436646	-1.1998777	0.25441
E977_599	7.283111	6.689041	0.75063
E347_362	-7.555766	2.8005037	0.45214
E926_86	2.2285988	-2.5448718	0.10453
E175_497	-8.207423	2.3034961	0.62217
E121_527	4.0801916	-9.360523	0.65995
E817_725	-5.4720736	-1.3366097	0.90932
E991_418	6.6935744	5.9225473	0.52267
E675_584	5.5311856	-7.0592356	0.73174
E357_151	3.9521344	-7.530887	0.1864
E633_632	-5.3021045	1.3392951	0.79219
E434_223	-3.9669704	0.853189	0.27708
E254_357	7.655839	5.0977225	0.44584
E421_26	1.8373629	-1.2057933	0.02897
E927_5	1.1484225	-0.9774471	0.00252
E553_429	6.31886	5.409838	0.53652
E144_625	7.799205	5.202468	0.78338
E943_96	-1.234421	1.9450016	0.11713
E145_587	7.285214	5.627669	0.73552
E399_641	-6.7753386	0.25759903	0.80353
E968_158	-4.129237	1.6960683	0.19521
E894_581	-4.4562926	0.9611753	0.72796
E953_747	-5.399725	-1.3247706	0.93703
E60_236	-4.5032916	2.2051628	0.29345
E23_114	-0.88184065	0.7141436	0.1398
E774_216	-6.3882732	0.6375923	0.26826
E856_785	8.006155	6.01145	0.98489
E868_194	-6.880293	0.9408107	0.24055
E312_783	-8.558921	-1.1027308	0.98237
E570_149	3.9269338	-7.1706963	0.18388
E815_123	-2.9459507	1.6724324	0.15113
E769_143	-5.8061438	-1.8773632	0.17632
E967_690	8.152188	5.0959983	0.86524
E934_231	-4.546702	-1.0714583	0.28715
E491_16	0.09245484	-0.06741288	0.01637
E427_659	5.3856926	-7.163617	0.8262
E779_599	-3.8785746	0.17726423	0.75063
E184_652	4.2443733	-9.328998	0.81738
E659_468	4.6731467	-8.609606	0.58564
E721_123	0.5283641	-2.5007691	0.15113
E695_297	-5.1475105	-2.1025388	0.37028
E878_450	-5.623279	-1.8526589	0.56297
E101_48	-0.6699793	0.9796671	0.05668
E920_239	-7.014852	0.0632962	0.29723
E888_709	6.886761	5.18764	0.88917
E383_4	1.2470893	-0.9480889	0.00126
E405_695	-7.131828	-0.41265732	0.87154
E376_58	-1.4061033	1.2927129	0.06927
E734_698	-4.8388634	0.011846436	0.87531
E157_435	-1.9491658	2.3107789	0.54408
E578_181	-4.8458037	-1.5082651	0.22418
E852_187	6.754591	4.7946477	0.23174
E999_128	-0.42219853	2.5462184	0.15743
E294_191	3.644076	-6.3482146	0.23678
E462_146	-4.8241343	1.0320618	0.1801
E102_133	-1.4223062	2.1363664	0.16373
E276_646	4.959298	-9.146839	0.80982
E907_256	7.3887906	4.7919436	0.31864
E353_465	-7.9134464	0.6527433	0.58186
E669_690	-5.852861	0.5771822	0.86524
E24_280	7.3389735	4.637289	0.34887
E560_497	4.6898084	5.3980327	0.62217
E676_537	-5.5066376	-1.0505728	0.67254
E141_305	-5.724222	1.0895816	0.38035
E735_147	-5.035812	0.22353719	0.18136
E313_115	2.101751	-2.1288154	0.14106
E620_230	4.0820365	-6.4666004	0.28589
E522_364	-7.821346	-0.3487784	0.45466
E481_117	-8.41512	-0.73581165	0.14358
E533_145	6.9446926	5.4404283	0.17884
E119_635	-4.1969275	-1.1410881	0.79597
E209_685	5.5091534	-6.937535	0.85894
E845_604	8.467047	5.060186	0.75693
E712_233	-4.8692575	-0.9515698	0.28967
E300_535	5.410576	-7.3152003	0.67003
E339_425	-4.6961575	1.6731733	0.53149
E794_449	7.8203163	4.541976	0.56171
E455_600	5.5094132	-7.148653	0.75189
E139_546	-6.289022	0.10697391	0.68388
E327_221	-4.8802047	1.347344	0.27456
E959_259	-6.035957	0.8576444	0.32242
E78_292	7.0676384	5.1536865	0.36398
E199_236	4.6285014	5.3589244	0.29345
E234_271	5.122724	-6.7173157	0.33753
E814_4	1.4326435	-0.88745475	0.00126
E360_667	-6.41113	-1.1316268	0.83627
E195_731	-7.940827	-0.022312626	0.91688
E617_678	-5.841462	1.2641217	0.85013
E987_753	5.4300995	-7.3818917	0.94458
E127_285	-6.9856987	-2.1022317	0.35516
E707_754	-5.422482	-0.89722127	0.94584
E723_285	-3.9430737	-0.3984832	0.35516
E180_681	6.839122	5.904718	0.8539
E306_169	6.813779	3.8596268	0.20907
E577_478	7.189151	5.816831	0.59824
E17_187	-1.9816307	1.184836	0.23174
E196_71	-4.3154297	0.62572485	0.08564
E716_777	4.75872	-9.142407	0.97481
E509_30	1.5847692	-0.90324193	0.03401
E224_460	-7.0664506	-2.2520416	0.57557
E448_338	5.8689017	-6.9975863	0.42191
E729_760	7.7924757	4.1081376	0.9534
E666_314	2.706917	0.7755815	0.39169
E318_296	8.218704	4.5387745	0.36902
E205_109	-1.064533	1.2551181	0.1335
E378_130	-1.805055	2.1042943	0.15995
E911_168	-6.712963	1.8385804	0.20781
E624_91	-0.2340737	1.9489982	0.11083
E783_440	7.7349305	4.8915067	0.55038
E770_67	0.5947119	1.714181	0.0806
E126_272	6.895596	4.7465625	0.33879
E902_200	-5.429351	-1.2542696	0.24811
E11_198	2.6155345	0.775542	0.24559
E685_243	6.515153	4.6665893	0.30227
E841_559	7.0570846	5.9862256	0.70025
E71_530	-8.46832	-0.04726027	0.66373
E190_28	2.0720305	1.1325369	0.03149
E393_715	4.6272335	-9.001049	0.89673
E110_759	7.238833	5.4980483	0.95214
E739_96	-6.169245	-2.2027082	0.11713
E263_27	0.4713047	0.14909354	0.03023
E424_140	-6.918216	-1.5401475	0.17254
E158_542	4.848529	-9.155928	0.67884
E76_56	2.0844924	-0.5649411	0.06675
E993_138	6.9864626	4.2553782	0.17003
E751_396	-4.9762945	0.2612061	0.49496
E820_626	7.2247744	4.8251944	0.78463
E975_724	7.567811	4.134078	0.90806
E635_16	1.417205	-1.5819213	0.01637
E496_185	7.042767	3.8662274	0.22922
E514_340	4.2176914	-8.774412	0.42443
E567_74	0.021358153	-0.24895687	0.08942
E275_797	-6.644548	-1.2718836	1.0
E796_434	8.679025	4.958056	0.54282
E536_596	-6.0877237	-1.1661499	0.74685
E921_594	-3.581954	-0.7107665	0.74433
E828_131	4.0101175	-7.2533026	0.16121
E343_4	1.2619944	-0.92244786	0.00126
E674_580	-6.189601	-0.5046951	0.7267
E404_343	4.6553965	-8.545166	0.42821
E482_42	2.3269014	0.46119776	0.04912
E607_21	0.7150102	0.036763407	0.02267
E587_655	4.8039103	-8.841876	0.82116
E846_468	6.8704576	5.0023303	0.58564
E516_792	-3.1068335	-0.22221003	0.9937
E466_666	-7.1926355	-1.7247931	0.83501
E702_129	-7.804436	-1.3142138	0.15869
E304_661	5.6394725	-6.89603	0.82872
E217_387	7.1255846	3.8435974	0.48363
E452_664	4.1571107	-8.740609	0.83249
E487_510	-4.7835	2.582018	0.63854
E167_168	-3.8348734	-0.24594001	0.20781
E289_67	-2.3251083	-0.43793443	0.0806
E687_146	6.4422526	5.1097927	0.1801
