	dim1	dim2	pt
E184_237	6.279778	3.7537808	0.47485
E302_148	-9.221689	-8.854808	0.29577
E802_265	10.015905	2.8528602	0.53119
E598_303	8.720796	6.550319	0.60765
E946_188	1.7007263	1.0805387	0.37626
E345_46	-5.3018184	-1.3136135	0.09054
E408_171	8.358624	6.099277	0.34205
E866_337	8.880961	4.2767687	0.67606
E60_404	5.6961355	3.1071336	0.81087
E608_361	6.401433	2.9680812	0.72435
E104_197	-9.406388	-7.8415437	0.39437
E13_345	6.004308	6.6485624	0.69215
E262_98	-1.6849259	-0.26988322	0.19517
E190_156	0.26762205	0.245236	0.31187
E435_190	4.5580006	5.3415504	0.38028
E441_174	4.3876023	4.660696	0.34809
E678_420	1.6470227	1.1597319	0.84306
E68_396	8.2935505	2.915584	0.79477
E554_177	-2.6260905	-3.0731163	0.35412
E168_125	1.0611528	0.6095597	0.2495
E925_221	1.6899605	1.2895179	0.44266
E377_257	-9.153812	-9.549652	0.51509
E548_451	8.660877	4.0942335	0.90543
E618_455	11.045964	4.296059	0.91348
E534_367	8.3535385	3.338048	0.73642
E950_11	-5.070418	-0.4683852	0.02012
E77_44	-6.651185	-1.4585279	0.08652
E396_167	-0.46322533	0.056561414	0.334
E668_315	-9.359895	-10.578253	0.63179
E644_207	9.026427	3.999467	0.41449
E502_295	-8.87956	-7.833014	0.59155
E495_401	10.516697	5.0119386	0.80483
E872_160	3.7501698	2.0120697	0.31992
E134_41	-6.3579597	-1.5802594	0.08048
E382_440	6.9032936	7.1351476	0.8833
E79_371	6.9083543	5.545816	0.74447
E103_398	7.9447217	5.256605	0.79879
E372_276	9.42798	3.8659554	0.55332
E917_72	-4.404217	-1.24371	0.14286
E263_417	-7.8056507	-8.094406	0.83702
E23_156	0.8905697	1.5865401	0.31187
E735_68	-3.1576662	-0.6594704	0.13481
E205_134	0.12161602	0.52667713	0.26761
E933_488	-10.971943	-8.575636	0.97988
E316_5	-4.4932733	0.013689999	0.00805
E412_46	-5.0076017	-1.1533235	0.09054
E214_81	0.44854176	1.0708861	0.16097
E733_117	0.6898914	1.1296778	0.2334
E350_361	7.220801	7.0337048	0.72435
E748_267	9.738188	2.5636013	0.53521
E196_337	-9.661299	-9.533446	0.67606
E186_21	-6.3061824	-0.9809259	0.04024
E250_119	0.4945376	0.338936	0.23742
E880_458	-9.72361	-8.192884	0.91952
E783_263	0.92457926	1.2530411	0.52716
E902_389	-9.789201	-8.694623	0.78068
E53_463	7.33812	8.185496	0.92958
E958_469	-9.313595	-9.428101	0.94165
E474_174	9.244206	5.8975873	0.34809
E4_291	7.5459113	7.080132	0.5835
E566_94	-4.610681	-2.139416	0.18712
E604_53	-4.9915166	-1.1557761	0.10463
E161_488	-8.191342	-9.845813	0.97988
E36_158	-9.095863	-10.379894	0.3159
E820_446	7.4029574	5.926465	0.89537
E994_79	-0.10285743	0.63850564	0.15694
E120_261	-9.542663	-10.010322	0.52314
E216_365	-9.370302	-9.511701	0.73239
E129_468	10.166899	2.818574	0.93964
E549_48	-6.161648	-1.4626186	0.09457
E469_100	-10.197	-9.8997	0.1992
E926_369	8.50047	2.255093	0.74044
E102_491	10.224852	6.6495204	0.98592
E141_408	-10.421113	-7.974979	0.81891
E230_488	6.8145933	3.742991	0.97988
E39_50	-5.359174	-1.8507323	0.09859
E567_321	9.3921	6.8126035	0.64386
E191_461	4.867294	3.2276254	0.92555
E399_349	-8.640031	-8.754573	0.7002
E592_316	6.325491	5.1284013	0.6338
E452_498	9.800843	3.0999687	1.0
E839_444	7.75502	7.231453	0.89135
E681_261	5.7521253	4.9475718	0.52314
E974_92	-2.9190152	-0.84888315	0.1831
E361_486	9.272293	4.177698	0.97586
E536_435	10.008487	6.7837324	0.87324
E295_117	0.645165	0.97595066	0.2334
E207_94	-1.7854495	-0.10026198	0.18712
E532_463	9.058814	3.622203	0.92958
E260_404	5.6414204	3.096684	0.81087
E131_413	6.954187	5.727771	0.82897
E844_11	-6.2387805	-0.7832832	0.02012
E471_178	-10.037755	-8.973853	0.35614
E447_146	0.0433728	0.15288648	0.29175
E967_191	7.071665	6.0495024	0.38229
E353_222	-8.026742	-9.918506	0.44467
E276_377	6.711359	4.0092373	0.75654
E201_294	7.698736	4.5338073	0.58954
E279_367	7.408919	6.221997	0.73642
E640_390	5.374275	5.9557133	0.7827
E515_438	-9.910785	-9.418801	0.87928
E183_492	-9.442573	-8.365019	0.98793
E177_326	6.6499352	7.700171	0.65392
