	dim1	dim2	pt
E598_450	5.3444247	8.987258	0.90707
E931_355	-5.975291	-14.351954	0.71515
E918_348	5.049637	8.295982	0.70101
E813_196	-5.421662	-14.316628	0.39394
E32_356	5.4061527	5.5152445	0.71717
E933_171	-4.552474	-12.029753	0.34343
E69_263	8.348511	6.3099756	0.52929
E253_254	5.3239884	9.076631	0.51111
E418_424	-4.760497	-12.646117	0.85455
E711_290	3.242196	4.9296536	0.58384
E463_216	-5.890996	-11.613781	0.43434
E782_218	-0.21650118	-1.8761916	0.43838
E530_37	-4.980988	-4.2184815	0.07273
E160_481	5.352526	5.714083	0.9697
E229_326	8.54506	6.4873223	0.65657
E896_135	0.6355178	0.13785745	0.27071
E958_71	-5.7415023	-11.068436	0.14141
E827_390	5.4654036	9.293219	0.78586
E555_97	-4.7408967	-10.566352	0.19394
E108_91	-6.148815	-12.890651	0.18182
E738_183	3.48117	2.273808	0.36768
E939_55	-4.8778796	-4.3117905	0.10909
E567_427	7.598868	8.830155	0.86061
E850_73	-4.3724413	-5.229439	0.14545
E60_108	-3.2982728	-4.867701	0.21616
E128_324	-4.779182	-13.089478	0.65253
E664_416	2.3890507	5.3808236	0.83838
E323_156	0.9886094	-0.09842707	0.31313
E925_113	-0.6026105	-5.0076456	0.22626
E944_116	-0.6971442	-4.3637786	0.23232
E495_278	4.979672	10.048828	0.5596
E710_20	-4.94124	-5.218336	0.03838
E447_405	8.1593685	7.8723106	0.81616
E938_6	-2.9313602	-5.422849	0.0101
E886_225	5.7232075	7.370451	0.45253
E373_401	-4.847623	-14.507834	0.80808
E797_177	-5.6369486	-13.605803	0.35556
E329_49	-5.122755	-4.6706424	0.09697
E872_171	2.7373037	4.6245584	0.34343
E375_440	-5.536112	-14.1798	0.88687
E544_253	7.5319505	9.873379	0.50909
E213_14	-3.9757402	-5.0141993	0.02626
E394_442	2.9658155	6.285403	0.89091
E84_235	-6.2856	-12.948335	0.47273
E678_261	-5.972382	-13.071612	0.52525
E854_310	-5.633726	-12.898796	0.62424
E807_433	0.56755525	-0.5415771	0.87273
E350_453	5.003011	10.356249	0.91313
E999_210	-6.1588535	-12.227664	0.42222
E514_182	1.4247569	0.7971254	0.36566
E974_143	-0.22423816	-1.3628052	0.28687
E392_79	-4.938358	-5.3512883	0.15758
E110_58	-3.840307	-3.969508	0.11515
E812_313	5.355277	5.7550545	0.6303
E677_52	-5.631124	-4.6923094	0.10303
E631_84	-2.2399848	-2.900088	0.16768
E391_393	6.972249	9.024539	0.79192
E809_86	-3.473867	-4.141194	0.17172
E483_431	-6.1954923	-12.9799385	0.86869
E89_115	-4.5316267	-13.049179	0.2303
E147_113	0.7298651	0.4157492	0.22626
E706_471	5.23193	9.93972	0.94949
E637_280	-5.8618364	-12.906966	0.56364
E835_155	0.7667146	-0.028708855	0.31111
E63_381	4.5645413	3.9409068	0.76768
E881_154	-6.5630646	-13.613612	0.30909
E605_102	-4.8512425	-6.2055874	0.20404
E258_166	3.0628154	5.761374	0.33333
E803_53	-5.446801	-4.499797	0.10505
E300_183	-4.69353	-11.577705	0.36768
E197_487	6.791779	4.1877656	0.98182
E907_182	0.66419977	1.0074958	0.36566
E318_301	2.7599273	6.8174853	0.60606
E686_92	-1.5434265	-2.818183	0.18384
E885_239	-5.8236003	-13.534383	0.48081
E580_299	3.6942232	3.9169269	0.60202
E22_356	5.89266	4.4424953	0.71717
E968_364	-5.9175377	-12.796077	0.73333
E856_34	-5.374967	-4.4693537	0.06667
E591_425	4.003397	5.6553307	0.85657
E151_184	-4.9868155	-12.132818	0.3697
E995_139	1.7492294	1.2890748	0.27879
E908_375	-4.7440505	-13.998705	0.75556
E135_151	0.3099816	1.2786226	0.30303
E973_56	-4.793565	-4.5644636	0.11111
E397_174	0.08867034	-0.34305647	0.34949
E26_428	-6.286229	-13.146266	0.86263
E733_9	-3.4274702	-5.4971824	0.01616
E901_283	3.494614	5.5260396	0.5697
E169_477	5.2914968	9.522532	0.96162
E534_452	5.160632	6.6972733	0.91111
E79_307	6.6313305	7.711099	0.61818
E218_312	-4.135313	-13.295617	0.62828
E965_433	5.1478734	6.541206	0.87273
E923_494	7.163522	7.3119383	0.99596
E704_197	-5.8447094	-12.497956	0.39596
E502_255	-4.6235585	-12.733848	0.51313
E199_370	3.4844916	6.832621	0.74545
E225_232	8.140522	8.007727	0.46667
E417_340	6.230786	5.474491	0.68485
E623_371	8.312991	7.383246	0.74747
E840_69	-5.7690816	-6.5126424	0.13737
E674_8	-3.5807397	-5.8119283	0.01414
E295_123	0.47629368	0.5560983	0.24646
E604_84	-3.4040332	-3.8783324	0.16768
E337_465	8.275	9.044192	0.93737
E981_21	-3.9432714	-4.6688643	0.0404
E189_1	-2.5402477	-6.512871	0.0
E390_7	-2.9092069	-5.630995	0.01212
E230_81	-4.181806	-9.957811	0.16162
E109_358	3.572684	4.858215	0.72121
E880_492	-4.3715916	-13.312429	0.99192
E420_23	-4.737004	-5.0497184	0.04444
E76_54	-5.3370323	-4.6063743	0.10707
E344_92	-3.4877021	-4.148063	0.18384
E81_252	-5.3416605	-13.765166	0.50707
E764_30	-4.228939	-4.5019503	0.05859
E888_450	5.8835087	4.8191195	0.90707
E766_27	-5.7548857	-4.9905543	0.05253
E497_299	6.1817746	4.3994184	0.60202
E858_167	-4.393273	-12.958127	0.33535
E687_1	-2.536844	-6.5413756	0.0
E2_351	-6.429275	-13.155695	0.70707
E361_293	3.7201233	5.807487	0.5899
E372_377	6.210204	8.95972	0.7596
E387_348	-3.921931	-14.173067	0.70101
E362_61	-4.7067304	-5.4800963	0.12121
E690_311	3.4606986	3.522903	0.62626
E650_113	0.5954103	0.110918134	0.22626
E815_259	1.7857629	1.8638364	0.52121
E458_377	5.1540318	4.427773	0.7596
E557_473	6.3209543	7.3526073	0.95354
E281_20	-5.248798	-5.006169	0.03838
E818_425	7.237126	8.297987	0.85657
E469_288	-5.2065225	-12.275131	0.5798
E250_233	8.024981	9.159358	0.46869
E482_393	1.9857092	3.7915428	0.79192
E702_240	3.84162	3.760803	0.48283
E139_231	7.098202	9.763736	0.46465
E615_132	0.40076476	0.7083003	0.26465
E23_223	2.7894604	2.719056	0.44848
E239_90	0.12364528	-0.94706154	0.1798
E956_230	-5.4940567	-12.867477	0.46263
E174_43	-4.1217	-4.1865377	0.08485
E537_21	-4.0312786	-4.8419685	0.0404
E887_82	-3.1730676	-3.9992023	0.16364
E890_350	4.425517	3.3195512	0.70505
E576_355	5.5448823	10.33862	0.71515
E869_239	2.9662237	2.5858045	0.48081
E315_438	8.090945	7.0702443	0.88283
E424_477	2.7768707	5.7555485	0.96162
E309_272	2.2494483	3.916572	0.54747
E873_61	-5.6938086	-5.038166	0.12121
E665_171	-3.831717	-12.830171	0.34343
E67_467	8.44153	8.733013	0.94141
E915_496	7.883732	7.373837	1.0
E416_361	-5.3969955	-14.771157	0.72727
E365_212	-4.784836	-13.607506	0.42626
E520_92	-5.6192884	-12.339035	0.18384
E507_127	-4.6264973	-12.009886	0.25455
E614_313	5.037209	8.342554	0.6303
E242_225	-5.5375195	-13.198357	0.45253
E145_354	4.4906006	6.302019	0.71313
E377_7	-3.1728356	-5.91023	0.01212
E340_290	4.989516	4.4106383	0.58384
E663_290	4.980686	6.8848276	0.58384
E87_129	-5.460335	-11.044136	0.25859
E531_258	-5.0267243	-12.168527	0.51919
E672_474	4.5773535	5.8542147	0.95556
E383_70	-4.709743	-11.807853	0.13939
E171_333	2.3414712	3.5668647	0.67071
E980_244	5.8539705	4.3295565	0.49091
E902_206	-5.1239095	-11.95599	0.41414
E185_149	2.5100894	1.7486032	0.29899
E891_69	-3.4695039	-3.596711	0.13737
E90_394	7.961444	7.1615233	0.79394
E339_79	0.49842766	0.363155	0.15758
E172_281	4.594692	5.8374295	0.56566
E952_420	5.437605	10.108406	0.84646
E247_297	-4.9523654	-13.662947	0.59798
E119_170	1.9305292	1.5009499	0.34141
E546_270	2.9686983	4.925158	0.54343
E793_453	-5.703586	-11.982699	0.91313
E937_375	6.443821	6.9257874	0.75556
E916_448	5.2383566	6.1211452	0.90303
E342_312	5.069918	3.9416778	0.62828
E787_52	-5.312299	-4.6981936	0.10303
E70_459	4.931119	8.849611	0.92525
E814_99	-1.3834486	-2.939745	0.19798
E222_146	0.5563623	-0.08839354	0.29293
E223_466	6.123827	7.1227946	0.93939
E906_394	3.9198656	7.3455386	0.79394
E157_309	0.5236964	0.44581714	0.62222
E698_216	5.585934	8.66575	0.43434
E317_65	-4.333713	-5.5442367	0.12929
E165_3	-2.643909	-6.3521533	0.00404
E959_258	5.215681	9.710762	0.51919
E327_344	4.205502	2.8770206	0.69293
E65_456	3.1987953	6.9592757	0.91919
E477_225	-5.5467944	-12.884997	0.45253
E195_196	4.904559	3.769573	0.39394
E964_63	-2.8668945	-3.925402	0.12525
E914_264	5.057929	3.7408836	0.53131
E521_117	-3.2732515	-3.5458786	0.23434
E870_257	4.2214794	4.1530266	0.51717
E683_131	-4.2669687	-13.519578	0.26263
E405_413	5.807758	9.000429	0.83232
E319_364	-4.994218	-13.289981	0.73333
E118_11	-4.0023823	-4.9123054	0.0202
E322_460	-4.837165	-13.6101675	0.92727
E395_275	4.998592	8.948965	0.55354
E92_128	-4.134176	-11.064371	0.25657
E834_95	0.61005896	-0.4836285	0.1899
E132_278	-5.7280917	-13.634054	0.5596
E627_169	-5.8529854	-13.538708	0.33939
E451_335	7.1430063	8.247834	0.67475
E194_208	8.174724	7.5872965	0.41818
E474_32	-4.359904	-4.170643	0.06263
E574_135	-4.897222	-12.382642	0.27071
E506_439	4.238314	5.277958	0.88485
E470_496	7.3095794	9.731703	1.0
E682_225	6.658791	8.20522	0.45253
E926_158	3.3137157	3.3242064	0.31717
E982_101	-2.315541	-3.4296243	0.20202
E72_337	5.034561	10.176411	0.67879
E804_110	-3.8573995	-11.217943	0.2202
E163_124	-4.9950957	-11.611092	0.24848
