	dim1	dim2	pt
E619_25	-0.326229	-0.044552814	0.04829
E372_394	-5.08177	2.2849512	0.79074
E243_126	-6.3241234	2.6082373	0.25151
E750_64	6.514587	-5.083349	0.12676
E508_179	1.9738225	7.4356046	0.35815
E665_406	8.243538	-7.7343416	0.81489
E283_33	-0.32205456	-0.23752621	0.06439
E246_211	0.9260372	5.3255424	0.42254
E390_459	1.2622598	6.8882623	0.92153
E659_202	7.4123077	-6.3005495	0.40443
E769_192	-7.9626513	0.4751553	0.38431
E61_421	3.03603	7.448959	0.84507
E965_428	0.23470023	7.8292503	0.85915
E738_231	9.192145	-8.151744	0.46278
E614_491	7.8446546	-8.007567	0.98592
E884_129	3.1784666	6.009696	0.25755
E699_170	7.354548	-5.313409	0.34004
E115_203	1.3855574	5.9309263	0.40644
E856_169	0.45513934	6.3144226	0.33803
E786_114	-1.3173934	3.5647151	0.22736
E396_112	-5.0955606	0.802826	0.22334
E675_303	0.7170716	5.869783	0.60765
E669_424	-7.3801565	0.8285506	0.85111
E841_256	-6.344361	1.3498856	0.51308
E65_328	2.192689	6.787343	0.65795
E248_50	1.2467078	2.9660537	0.09859
E132_97	6.433164	-5.116674	0.19316
E837_349	9.653451	-5.5064483	0.7002
E422_365	-3.064398	-3.1699097	0.73239
E566_279	1.099161	7.8794966	0.55936
E547_460	2.1588805	6.4427514	0.92354
E294_386	8.563697	-5.818963	0.77465
E832_235	-1.2202835	6.4030156	0.47082
E629_350	9.395628	-6.311105	0.70221
E67_375	-7.1699896	1.0064038	0.75252
E907_143	-7.054455	0.71529245	0.28571
E103_294	9.214108	-6.5160255	0.58954
E453_273	0.84229976	8.980826	0.54728
E936_22	-0.68854463	-0.31072536	0.04225
E380_162	7.3369713	-8.364435	0.32394
E268_229	8.270028	-7.6438117	0.45875
E767_231	1.4574202	5.8211145	0.46278
E613_358	-5.062156	-3.1225739	0.71831
E616_8	-0.2542999	-0.8825277	0.01408
E937_393	2.623068	8.125186	0.78873
E450_344	7.3114023	-5.99042	0.69014
E340_141	7.0103374	-7.645309	0.28169
E683_101	-5.667787	1.219084	0.20121
