	dim1	dim2	pt
E755_486	-7.0631824	2.0431538	0.60732
E907_459	5.690955	-0.6563522	0.57323
E926_444	6.0457997	-0.669965	0.55429
E486_699	7.612575	-1.2212816	0.87626
E157_15	1.0498127	-8.938199	0.01263
E779_587	7.2164974	-0.184618	0.73485
E25_267	-1.9104726	0.47227478	0.33081
E259_283	1.5152576	-0.37511227	0.35101
E391_186	-0.7277766	-2.7207766	0.22854
E439_258	0.058325894	0.76308656	0.31944
E2_563	-6.5172467	2.591739	0.70455
E450_426	-3.2495222	0.81572133	0.53157
E643_330	-1.7231269	-2.2549891	0.41035
E766_127	0.67402947	-8.158258	0.15404
E470_301	-0.2595591	0.01645498	0.37374
E182_37	0.014414045	-8.113564	0.0404
E961_205	-1.6024557	-2.9017303	0.25253
E107_754	1.5503904	5.9760637	0.94571
E678_187	-0.10782506	-5.9693737	0.2298
E185_347	-0.6716223	0.24771681	0.43182
E682_491	1.6026514	6.0171733	0.61364
E60_37	0.42041457	-8.4538	0.0404
E469_24	0.2995106	-8.566857	0.02399
E887_567	-7.711758	2.349052	0.7096
E861_156	0.2999203	-5.8146534	0.19066
E348_679	1.0632981	5.6436825	0.85101
E581_73	0.26113808	-8.325971	0.08586
E763_588	0.79209065	6.09046	0.73611
E339_339	-0.888744	-0.026284441	0.42172
E505_686	7.0981436	-0.4727247	0.85985
E179_584	-6.925849	2.776173	0.73106
E954_724	-7.6466885	1.8264085	0.90783
E211_747	-7.359984	2.769585	0.93687
E681_47	0.54554415	-8.706771	0.05303
E52_756	7.7330422	-0.8374053	0.94823
E649_293	0.39752415	0.57908815	0.36364
E794_500	-6.9822354	2.6739686	0.625
E852_700	1.4789048	5.841593	0.87753
E757_677	0.8934559	6.1362023	0.84848
E459_130	0.852937	-5.664443	0.15783
E151_669	0.9935414	-7.7568865	0.83838
E349_601	1.0123913	6.43508	0.75253
E347_758	7.009736	-0.7377612	0.95076
E93_206	-0.99276894	-2.3274388	0.25379
E587_153	-0.08685884	-5.385831	0.18687
E578_770	-7.1111026	2.312309	0.96591
E152_627	7.7551737	-0.86742663	0.78535
E430_376	0.7548019	3.4633603	0.46843
E174_31	0.22263809	-8.952122	0.03283
E95_682	0.578631	6.082224	0.8548
E963_704	7.6436515	-0.34787259	0.88258
E5_658	-7.7105975	2.2874002	0.82449
E884_584	7.4502583	-1.1850396	0.73106
E497_247	-0.31022918	-2.6407604	0.30556
E640_601	7.2917023	-0.1536177	0.75253
E287_28	0.18596622	-8.681247	0.02904
E189_557	-7.825309	1.8157846	0.69697
E711_592	-7.067115	2.961723	0.74116
