	dim1	dim2	pt
E165_267	4.343237	4.478909	0.3312262958280657
E261_726	-4.979318	1.8856103	0.911504424778761
E961_232	3.7430787	-4.4211764	0.2869785082174462
E908_281	4.0480757	5.1112356	0.3489254108723135
E436_670	-6.02351	-1.4858327	0.8407079646017699
E214_51	-1.0313815	-5.0115514	0.0581542351453855
E176_652	-5.7210827	-1.3114016	0.8179519595448799
E938_296	5.493081	0.7082712	0.3678887484197218
E520_98	-0.13479427	-5.8569436	0.1175726927939317
E0_736	-0.52082735	6.7689953	0.9241466498103666
E562_276	5.494629	0.69863755	0.3426042983565107
E736_642	-5.47294	0.9419148	0.8053097345132744
E744_681	-6.115268	-0.22228782	0.854614412136536
E991_162	2.7978947	-5.378089	0.1984829329962073
E567_467	0.03532553	6.765401	0.584070796460177
E124_638	-5.087341	1.8778454	0.8002528445006322
E683_701	-4.810236	-2.2850847	0.8798988621997471
E889_667	-4.8513083	-1.16447	0.8369152970922883
E557_142	0.66109544	-6.0283513	0.1731984829329962
E656_217	5.595031	-3.9921644	0.2680151706700379
E596_404	4.763267	3.6011832	0.504424778761062
E476_318	3.2739048	5.2623997	0.3957016434892541
E462_63	1.2408379	-5.242821	0.0733249051833122
E769_743	-1.7146461	-5.5046377	0.9329962073324906
E490_201	5.7872148	-0.24768218	0.247787610619469
E787_79	1.7365075	-5.982472	0.0935524652338811
E487_63	1.6410092	-5.741752	0.0733249051833122
E686_400	-0.72227025	6.194946	0.4993678887484197
E956_66	-0.6621802	-5.2388425	0.0771175726927939
E662_54	1.714093	-4.86458	0.0619469026548672
E57_680	-3.7441592	-3.6540337	0.8533501896333755
E558_232	4.3584356	-3.1719537	0.2869785082174462
E822_669	-2.7305682	-5.0027075	0.8394437420986094
E536_123	5.216839	-3.8285038	0.1491782553729456
E649_713	-2.6896589	-4.5597034	0.8950695322376738
E164_596	-6.1073933	2.4757025	0.7471554993678887
E364_483	-0.26213712	6.6251116	0.6042983565107459
E472_155	1.2450538	-4.753417	0.1896333754740834
E666_488	-3.7318048	5.023921	0.6106194690265486
E491_584	-3.156822	6.7036824	0.7319848293299621
E629_518	-5.3525043	2.154144	0.6485461441213654
E384_492	-4.410967	3.5701468	0.6156763590391909
E569_697	-5.1790547	2.7564862	0.8748419721871049
E870_391	0.110463165	6.1554747	0.4879898862199747
E8_421	-1.8899615	5.8856063	0.5259165613147914
E826_274	5.8338284	0.32577986	0.3400758533501896
E412_677	-5.6197867	-0.7164092	0.8495575221238938
E709_394	1.4990382	5.971402	0.4917825537294564
E93_268	4.689914	2.785784	0.3324905183312263
E975_627	-2.7607138	5.4669647	0.786346396965866
E235_451	-4.085253	5.999143	0.5638432364096081
E437_675	-5.9364376	1.609895	0.8470290771175727
E740_85	2.6657865	-4.5302978	0.1011378002528445
E591_237	4.9478664	-2.930115	0.293299620733249
E792_647	-2.7841105	5.7097144	0.8116308470290771
E578_772	-6.0315876	-1.756901	0.9696586599241468
E166_355	0.7668871	6.7078094	0.4424778761061947
E425_651	-0.023710674	6.7152414	0.8166877370417194
E932_569	-5.1491394	0.30960232	0.7130214917825537
E966_491	1.801483	5.756919	0.6144121365360303
E454_527	-6.3127	2.8806036	0.6599241466498104
E522_414	-3.5937529	6.11584	0.5170670037926675
E824_192	4.1704226	-2.7086153	0.236409608091024
E24_227	6.68185	-0.88735473	0.2806573957016435
E240_446	5.3859916	1.6630743	0.5575221238938053
E965_767	-2.7640975	-5.2544785	0.963337547408344
E320_481	-0.2897462	5.8148994	0.6017699115044248
E213_484	-0.76201946	6.0578666	0.6055625790139064
E343_332	4.9451213	2.525944	0.4134007585335019
E190_682	-5.1789026	-1.566677	0.8558786346396966
E96_383	5.187467	4.6240134	0.4778761061946903
E10_152	5.728561	-3.880379	0.1858407079646017
E40_530	-2.049576	4.9811597	0.6637168141592921
E196_490	-1.9527624	5.6311617	0.6131479140328698
E789_541	-5.882645	0.09657251	0.6776232616940582
E865_174	6.045491	-2.5016365	0.213653603034134
E231_246	4.884963	-4.7308273	0.304677623261694
E815_400	0.27487114	5.5099516	0.4993678887484197
E869_430	3.157295	5.5594406	0.5372945638432364
E428_57	-0.16000545	-4.4612913	0.0657395701643489
E250_182	6.391633	-1.1531065	0.2237673830594184
E954_529	-4.2581234	5.146979	0.6624525916561315
E704_699	-3.471555	6.494266	0.877370417193426
E485_607	-4.9557176	-1.1458445	0.7610619469026548
E613_214	4.3903804	-3.7676294	0.2642225031605562
E747_554	-1.1668555	5.7192297	0.6940581542351454
E501_208	4.9339385	-3.475569	0.2566371681415929
E817_314	5.946539	1.3354764	0.3906447534766119
