	dim1	dim2	pt
E620_685	7.122809	-4.9385157	0.85859
E298_291	0.2836633	0.18208587	0.36111
E858_388	2.9031553	-1.4477862	0.48359
E383_282	0.09278581	0.366179	0.34975
E877_777	-4.3482885	7.4553027	0.97475
E426_65	-6.0542903	-2.5243208	0.07576
E250_240	-1.2987291	1.0903614	0.29672
E611_691	9.444092	-5.162624	0.86616
E918_589	9.77725	-3.3309844	0.73737
E523_302	0.36809796	0.22377278	0.375
E189_299	1.2739532	-0.4086039	0.37121
E53_213	-0.9939667	-0.8244823	0.26263
E192_270	-0.13422702	0.55502915	0.3346
E662_93	-5.3408346	-1.8932521	0.11111
E576_641	9.959254	-4.685431	0.80303
E228_693	9.406815	-2.5622914	0.86869
E586_133	-3.7916877	-0.9221748	0.16162
E15_197	-2.595271	3.3338263	0.24242
E559_637	-4.853527	6.996775	0.79798
E507_58	-6.0674434	-2.766371	0.06692
E287_616	7.907173	-5.8284497	0.77146
E385_337	-3.4351318	6.171036	0.41919
E17_360	-4.069792	9.004322	0.44823
E214_554	10.5435915	-4.339502	0.69318
E206_373	4.894591	-2.4134088	0.46465
E967_725	8.922344	-5.3728876	0.90909
E278_730	-3.9837985	8.810636	0.9154
E187_445	-3.9697409	7.4847755	0.55556
E245_546	7.0051947	-4.7425656	0.68308
E550_629	-4.6247697	7.1666746	0.78788
E96_649	9.631312	-5.505281	0.81313
E773_726	-4.6390243	7.6965327	0.91035
E746_602	9.878089	-5.4103055	0.75379
E83_733	9.843881	-4.7011404	0.91919
E379_458	-3.7278032	7.546137	0.57197
E516_630	8.525739	-3.4283307	0.78914
E463_417	-3.7160704	7.743552	0.5202
E468_461	-3.1970198	8.757588	0.57576
E604_744	-5.2375755	7.3966994	0.93308
E629_669	-3.86286	8.290007	0.83838
E193_120	-5.2063894	-1.8191626	0.1452
E375_90	-4.867595	-1.999526	0.10732
E433_66	-5.8266406	-2.527213	0.07702
E483_68	-6.022037	-2.417988	0.07955
E751_282	-2.9430563	4.7596507	0.34975
E703_281	0.9989566	-0.18417978	0.34848
E464_418	5.4556756	-2.7504392	0.52146
E763_324	2.5683522	-1.1469997	0.40278
E974_773	10.218492	-5.438791	0.9697
E111_415	-4.5347924	7.6492085	0.51768
E823_470	8.142597	-3.5803936	0.58712
E805_143	-4.2177997	-1.1043692	0.17424
E701_479	5.858973	-3.0088103	0.59848
E683_352	1.5359582	-0.59751374	0.43813
E279_134	-4.1652536	-1.290358	0.16288
E226_588	8.564825	-4.426504	0.73611
E538_79	-5.7205095	-2.3247948	0.09343
E733_614	-3.4483414	8.598557	0.76894
E163_438	-3.999019	7.270198	0.54672
E645_499	9.109834	-4.736355	0.62374
E208_419	1.4623333	-0.47718918	0.52273
E211_76	-5.6504645	-2.4067912	0.08965
E129_488	-3.835108	8.696809	0.60985
E839_787	9.221793	-3.2356791	0.98737
E409_508	-3.3767817	9.282602	0.6351
E11_601	9.497888	-4.077353	0.75253
E446_646	7.4544377	-4.2283483	0.80934
E542_506	7.6366687	-4.2138653	0.63258
E504_287	1.3397346	-0.4034666	0.35606
E400_39	-6.2621403	-2.6125147	0.04293
E450_449	-4.492789	8.553653	0.56061
E422_381	4.538365	-2.2832656	0.47475
E402_565	-3.188621	7.198942	0.70707
E963_734	7.9944077	-5.5860167	0.92045
E190_42	-6.1755443	-2.7558334	0.04672
E975_556	8.911008	-4.436106	0.69571
E254_465	7.323285	-3.4992158	0.58081
E183_247	-0.4683492	0.92803043	0.30556
E23_209	-1.4509015	0.8867973	0.25758
E759_667	8.697861	-4.8416734	0.83586
E932_647	8.235834	-4.390324	0.81061
E738_699	8.889802	-4.461879	0.87626
E271_795	8.206487	-4.6563535	0.99747
E396_688	-3.489452	8.390408	0.86237
E366_179	-1.2232441	0.8984459	0.2197
E309_604	-3.1688948	8.023802	0.75631
E783_541	-4.2273273	8.524016	0.67677
E566_252	-3.2633634	7.149749	0.31187
E21_512	7.330177	-3.6610532	0.64015
E623_571	8.032923	-5.591714	0.71465
E263_749	-5.042011	7.4731045	0.93939
E220_366	5.4832215	-2.8118465	0.45581
E525_491	-4.280638	7.858761	0.61364
E756_742	-3.658068	8.3619795	0.93056
E128_420	3.1066048	-1.4835377	0.52399
E853_449	7.8965173	-4.902391	0.56061
E89_61	-5.9337397	-2.5232537	0.07071
E317_470	3.8539805	-1.9125915	0.58712
E141_645	9.104597	-3.5593147	0.80808
E367_656	8.843085	-5.5422144	0.82197
E696_609	-4.6936793	8.3308115	0.76263
E913_291	-0.03901649	0.5577752	0.36111
E708_392	7.1765423	-3.6159112	0.48864
E657_195	-2.8459382	-0.36810562	0.2399
E871_551	-4.2093086	8.092473	0.68939
