	dim1	dim2	pt
E654_210	-2.7334108	9.416529	0.26223
E707_108	1.5914772	3.83408	0.13425
E188_574	-8.391905	-6.7625546	0.71895
E61_767	-1.5692174	6.4764137	0.9611
E813_24	-1.2713312	1.9098184	0.02886
E736_623	-10.316064	-5.4692607	0.78043
E907_637	10.400813	-8.46194	0.79799
E142_437	8.436371	-10.4115095	0.54705
E610_567	1.7907896	7.821699	0.71016
E200_509	1.4633871	7.4997015	0.63739
E446_524	0.13583118	5.7634435	0.65621
E580_549	-1.696555	7.572972	0.68758
E502_8	-1.0148842	0.93586963	0.00878
E261_126	-2.545911	0.17737094	0.15684
E175_621	-2.400167	6.326152	0.77792
E658_281	-9.607444	-5.3822665	0.35132
E503_708	0.5764665	9.117622	0.88708
E992_616	10.465488	-8.585386	0.77164
E509_62	-0.6325694	1.7710037	0.07654
E782_745	-9.922616	-5.882923	0.9335
E973_121	-2.2782788	4.5035853	0.15056
E225_489	-7.754264	-7.032107	0.6123
E930_447	9.767017	-8.971486	0.5596
E183_651	-0.10922755	6.9156475	0.81556
E463_138	0.055627503	4.327997	0.17189
E918_520	-1.200391	7.1634984	0.65119
E515_249	-1.6526064	8.89065	0.31117
E141_405	-1.7579523	10.296879	0.5069
E626_185	1.4902972	7.005619	0.23087
E644_33	-0.5426818	0.7102346	0.04015
E529_528	10.444881	-9.259345	0.66123
E371_540	-7.9288793	-6.6284456	0.67629
E234_469	-8.33287	-6.98464	0.5872
E327_135	-1.0831732	7.1924872	0.16813
E77_787	-8.422986	-6.759515	0.9862
E387_282	-7.3413944	-6.163984	0.35257
E657_319	0.33947444	6.603001	0.399
E577_540	8.952577	-8.32484	0.67629
E357_556	-9.81328	-5.5649934	0.69636
E525_283	9.846045	-7.9676805	0.35383
E288_7	-0.6304941	1.0037056	0.00753
E102_351	-0.71283185	8.197716	0.43915
E934_571	1.8352808	6.664035	0.71518
E583_579	1.020332	8.283795	0.72522
E277_142	0.95268923	3.3812544	0.17691
E109_499	-1.1066779	5.079873	0.62484
E821_131	-8.537419	-4.8950477	0.16311
E634_288	9.620545	-9.82841	0.3601
E978_213	9.924869	-8.503328	0.266
E752_503	0.8314644	10.22388	0.62986
E691_16	-1.1414602	1.2101201	0.01882
E164_250	-2.9358869	6.078647	0.31242
E943_341	-1.7771132	8.089081	0.4266
E576_511	9.433422	-8.491872	0.6399
E286_35	-0.6656358	0.841932	0.04266
E223_95	1.2676269	3.5917475	0.11794
E857_774	-10.140217	-6.0033126	0.96989
E862_38	-0.8381208	1.1907641	0.04642
E867_197	8.564782	-7.85575	0.24592
E187_713	10.506859	-9.707518	0.89335
E172_393	10.238499	-8.70776	0.49184
E790_453	-1.0421271	9.416656	0.56713
E936_762	9.908902	-10.439787	0.95483
E111_524	1.7529131	6.6288714	0.65621
E194_462	8.707621	-8.674625	0.57842
E457_788	-8.659763	-6.6913514	0.98745
E603_313	0.6388457	9.943973	0.39147
E958_29	-0.5366786	0.65062577	0.03513
E598_228	-7.4413977	-3.8962805	0.28482
E158_190	-8.588739	-5.070118	0.23714
E132_771	-10.003961	-5.3206654	0.96612
E287_91	0.14092039	2.3243601	0.11292
E323_753	8.632025	-8.761867	0.94354
E184_345	-9.82004	-5.1433425	0.43162
E137_313	-8.34236	-7.175255	0.39147
E104_570	9.580281	-9.95105	0.71393
E25_41	-1.2465554	2.3751209	0.05019
E426_491	10.229265	-9.814853	0.61481
E820_446	10.28169	-9.097059	0.55834
E755_548	8.041721	-9.501305	0.68632
E465_417	-8.152563	-6.7328362	0.52196
E836_261	9.866705	-9.257625	0.32622
E913_194	0.060670007	8.675196	0.24216
E415_315	-8.397837	-5.0526404	0.39398
E594_326	10.312832	-10.022839	0.40778
E290_303	-8.650875	-6.4818296	0.37892
E192_736	2.086009	6.769469	0.92221
E209_379	-7.850892	-7.160881	0.47428
E455_582	-8.02878	-6.7898865	0.72898
E582_546	8.942073	-9.111714	0.68381
E461_355	-7.850944	-6.570581	0.44417
E241_677	8.988591	-9.7050495	0.84818
E125_538	9.479833	-9.25659	0.67378
E656_231	-8.618845	-5.6483145	0.28858
E888_369	10.790689	-9.928961	0.46173
E20_114	-2.4130058	0.31610057	0.14178
E623_398	-0.20647117	7.461831	0.49812
E103_644	-10.230706	-5.2563567	0.80678
E490_712	1.2642047	6.9414344	0.8921
E558_634	-2.949923	7.312242	0.79423
E449_99	-2.4082468	5.6284027	0.12296
E155_371	9.968947	-8.435339	0.46424
E638_68	1.443232	2.988727	0.08407
E743_754	10.305843	-8.783218	0.94479
E235_72	7.1860175	-7.256646	0.08908
E346_155	2.0594556	8.238857	0.19322
E659_39	-2.187104	2.361613	0.04768
E851_795	-10.044982	-6.228053	0.99624
E85_286	10.541425	-10.372611	0.35759
E729_468	9.973705	-9.724562	0.58595
E893_280	-9.929981	-6.330459	0.35006
E533_496	8.957315	-8.88486	0.62108
E224_347	0.7603062	6.7629213	0.43413
E824_60	-0.059029378	1.1392063	0.07403
E447_378	-2.1269774	7.309178	0.47302
E651_204	-0.39616835	5.0258217	0.25471
E861_79	-2.6037874	1.8015809	0.09787
E553_695	9.665062	-9.266777	0.87077
E243_326	-7.596694	-6.8354616	0.40778
E493_686	10.416185	-6.801506	0.85947
E838_228	-10.075233	-4.9057107	0.28482
E697_422	1.2719196	9.655408	0.52823
E738_170	-8.64052	-4.818137	0.21205
