	dim1	dim2	pt
E279_706	-1.4205697	-0.07119445	0.4716981132075472
E901_344	8.050045	0.78238124	0.2277628032345013
E807_319	8.24529	0.8089705	0.2109164420485175
E590_1249	-10.4492035	-1.8317235	0.8376010781671159
E349_1223	-8.673314	-0.89352167	0.8200808625336927
E731_148	12.086105	2.3013728	0.0956873315363881
E812_1397	-13.427918	-1.939393	0.9373315363881402
E58_1067	-12.73491	-2.711866	0.7149595687331537
E383_522	3.27378	0.19616319	0.3477088948787062
E425_1020	-8.117932	-0.88936883	0.683288409703504
E513_534	5.6082478	0.64152324	0.3557951482479784
E631_601	0.02204688	0.16640848	0.4009433962264151
E132_1348	-14.050077	-1.8304716	0.904312668463612
E435_796	-6.8535857	-1.4227421	0.532345013477089
E947_1146	-9.125075	-0.8079657	0.7681940700808625
E85_526	3.6287851	0.3503616	0.3504043126684636
E645_1250	-12.295476	-2.0564582	0.8382749326145552
E655_648	-0.3070802	-1.0763767	0.4326145552560647
E961_319	8.571958	1.3039724	0.2109164420485175
E690_15	13.487605	2.0361595	0.0060646900269541
E82_384	10.073702	1.746781	0.2547169811320754
E818_931	-6.693164	-1.3144481	0.6233153638814016
E707_183	11.514015	2.332616	0.1192722371967655
E277_705	-0.11223804	-0.7807782	0.4710242587601078
E43_878	-6.8619204	-0.67588145	0.5876010781671159
E366_413	6.2878203	0.8610863	0.2742587601078167
E959_446	3.9248552	0.22729455	0.2964959568733153
E925_1260	-12.267783	-1.9374621	0.8450134770889488
E393_33	13.100443	2.6352572	0.0181940700808625
E578_600	1.9295228	0.042557057	0.4002695417789757
E381_304	8.491006	1.3529571	0.2008086253369272
E395_1488	-14.906505	-2.1868463	0.9986522911051212
E779_1228	-11.047469	-1.761748	0.8234501347708895
E410_1046	-10.311123	-1.6706618	0.7008086253369272
E164_322	10.1644535	1.4037261	0.2129380053908355
E737_558	3.0763438	0.46501565	0.3719676549865229
E17_858	-3.8873901	-0.62674046	0.5741239892183289
E185_509	3.7608464	0.5001482	0.3389487870619946
