	dim1	dim2	pt
E266_540	3.335747	7.894846	0.67714
E43_402	-3.5016432	-9.925131	0.50377
E254_516	3.409223	-2.6970236	0.64698
E702_747	3.2662127	8.44141	0.93719
E870_513	3.2311702	8.03554	0.64322
E805_736	3.8476415	-2.5550663	0.92337
E398_308	-2.2291462	-2.3529522	0.38568
E115_795	3.2692652	8.119919	0.99749
E393_335	-3.3901525	-9.762	0.4196
E889_195	-4.7479076	2.4318335	0.24372
E180_585	4.173808	-2.5939019	0.73367
E981_177	-4.3488545	-0.13837782	0.22111
E595_707	4.0620637	-0.87527114	0.88693
E576_580	-3.1335986	-11.555137	0.72739
E120_288	-2.3071475	-2.4498448	0.36055
E978_498	3.2707117	-2.608565	0.62437
E6_666	3.654974	-2.854379	0.83543
E428_129	-4.5978856	5.6684785	0.1608
E679_82	-4.585388	4.5141325	0.10176
E181_77	-5.827042	5.0680346	0.09548
E273_166	-4.3225126	3.0822937	0.20729
E597_325	-0.57863444	-1.2367278	0.40704
E931_418	2.4433377	6.2629375	0.52387
E124_462	3.4810078	-2.9610007	0.57915
E891_401	3.45367	8.166615	0.50251
E90_337	2.3593225	6.6513834	0.42211
E360_517	-4.1594257	-11.179148	0.64824
E44_700	-3.600642	-12.04334	0.87814
E321_332	-3.6437962	-9.708791	0.41583
E46_399	3.073467	7.112284	0.5
E277_440	2.8154037	7.051768	0.55151
E613_432	2.5736978	8.271132	0.54146
E570_775	2.701227	8.15267	0.97236
E788_764	2.5919373	8.531682	0.95854
E536_531	3.6285658	-1.7172935	0.66583
E59_312	1.4515013	4.647527	0.3907
E654_723	3.5869951	8.126783	0.90704
E376_473	2.1034684	-1.847745	0.59296
E535_228	-4.1608267	-0.68661404	0.28518
E742_89	-4.565877	5.5731034	0.11055
E95_505	3.7423644	-1.6809583	0.63317
E756_321	-2.383949	-0.9193182	0.40201
E849_769	4.2856584	-1.6886582	0.96482
E225_17	-4.2050915	5.9280047	0.0201
E545_401	2.5554307	6.5077186	0.50251
E816_730	3.5687382	-1.7323767	0.91583
E126_488	3.6363037	-2.162629	0.61181
E544_104	-5.073769	4.9545264	0.1294
E838_241	-3.6542487	-0.6182868	0.30151
E305_89	-4.429072	5.3688045	0.11055
E336_157	-5.327552	3.0403354	0.19598
