	dim1	dim2	pt
E933_244	-4.4541264	-1.0094962	0.30402
E668_366	-5.236099	-1.3746005	0.45729
E292_138	1.438674	-1.834319	0.17085
E342_237	-2.028232	0.4824598	0.29523
E357_603	1.0835977	8.167046	0.75503
E226_496	-10.596444	-3.1864474	0.6206
E894_183	1.1722469	-1.5125867	0.22739
E217_30	4.086742	-3.5407555	0.03518
E749_90	2.3986392	-3.1312768	0.11055
E968_447	-5.6167617	-1.5860299	0.55905
E389_92	3.0948548	-2.5664265	0.11307
E393_456	-11.156572	-3.4154484	0.57035
E341_552	2.2276938	8.084214	0.69095
E317_481	-7.224773	-2.2775357	0.60176
E127_676	2.146258	8.46058	0.84673
E620_525	-11.222832	-5.156057	0.65704
E760_409	-5.4427795	-1.5196869	0.51131
E458_720	-12.8100195	-5.1933756	0.90201
E506_463	-11.239829	-4.9036555	0.57915
E962_261	-2.4584172	-0.0010061145	0.32538
E549_304	-2.796984	-0.087287866	0.3794
E275_399	0.93884313	7.6763344	0.49874
E207_719	-11.6419935	-4.688718	0.90075
E993_367	-4.222693	-0.8575122	0.45854
E819_443	-11.605235	-4.3997726	0.55402
E446_329	-3.9179642	-0.71159035	0.4108
E615_195	-0.7627223	-1.0789697	0.24246
E905_235	-1.8443568	-0.15022406	0.29271
E373_560	1.346491	8.891532	0.70101
E750_118	1.4076842	-1.5459421	0.14573
E830_142	0.9334179	-0.6784706	0.17588
E269_584	-5.733904	-1.6340897	0.73116
E946_138	0.95297074	0.4635199	0.17085
E3_663	-12.246497	-3.1557214	0.8304
E539_654	-12.92004	-4.799493	0.8191
E561_171	0.3901788	-1.113353	0.21231
E972_289	-4.1804833	-0.82513106	0.36055
E796_168	1.2626907	-0.5099519	0.20854
E743_709	2.9045532	8.8945265	0.88819
E740_577	1.9741567	8.401169	0.72236
E703_18	4.13506	-3.1778944	0.0201
E674_474	1.3159796	7.679131	0.59296
E489_241	-1.7343091	0.18793571	0.30025
E405_152	0.25956607	-0.16063263	0.18844
E229_560	-7.185407	-2.2612011	0.70101
E761_676	-12.029461	-2.9519532	0.84673
E176_511	-8.464038	-2.8650427	0.63945
E21_543	-10.487836	-4.1976643	0.67965
E534_296	3.204074	8.170906	0.36935
E485_272	-3.5859249	-0.21901265	0.3392
E272_721	2.6924648	8.024207	0.90327
E771_569	2.3446507	8.907603	0.71231
E98_572	-11.900021	-4.887347	0.71608
E783_10	4.4623227	-3.1830668	0.01005
E595_254	-3.7029376	-0.69777566	0.31658
E966_535	-5.5515866	-1.5464475	0.6696
E314_202	-0.18826844	0.8521251	0.25126
E679_797	-11.685861	-4.9350615	0.99874
E708_131	1.5295165	-1.8738623	0.16206
E921_295	-3.2231028	-0.35886583	0.36809
