	dim1	dim2	pt
E889_224	0.44278237	-0.56840914	0.27834
E777_678	9.340073	-4.630896	0.85013
E209_458	-1.2827376	2.6568065	0.57305
E122_61	-1.7940083	-6.738307	0.07305
E963_775	-5.8059278	11.477577	0.97229
E831_699	-5.7561736	10.795902	0.87657
E410_350	-1.1379956	2.6909213	0.43703
E744_216	1.1390117	-0.40280297	0.26826
E225_500	-5.0130167	11.430042	0.62594
E378_137	-0.13032421	-4.9090586	0.16877
E694_244	0.7180461	-1.1096753	0.30353
E472_767	-5.738801	9.690856	0.96222
E799_794	-6.177094	10.896108	0.99622
E4_795	8.234208	-4.4438295	0.99748
E269_605	-4.787706	8.961365	0.75819
E923_726	-6.186979	10.052392	0.91058
E76_81	-1.2129961	-6.4363914	0.09824
E613_662	-5.7700562	11.130663	0.82997
E236_472	7.971372	-4.244921	0.59068
E275_781	9.062619	-3.9680727	0.97985
E755_553	-6.874352	10.839219	0.6927
E216_170	-0.20062348	-4.809095	0.21033
E938_30	-1.7840483	-7.0148325	0.03401
E267_381	-1.5166994	3.0984266	0.47607
E891_721	-4.843145	11.509533	0.90428
E792_120	-0.6023836	-5.7495403	0.14736
E939_503	-5.0303316	8.545928	0.62972
E995_60	-1.6638999	-7.3015275	0.07179
E240_97	-0.5607393	-5.9571886	0.11839
E170_227	0.7665155	-0.45326126	0.28212
E825_467	8.707122	-3.223768	0.58438
E22_245	7.163836	-4.0681596	0.30479
E398_17	-1.742084	-7.3235865	0.01763
E769_586	8.445414	-2.905089	0.73426
E52_527	-5.5846505	10.840161	0.65995
E47_69	-1.6904231	-6.8982916	0.08312
E647_403	-0.66508424	1.6473639	0.50378
E107_701	-5.3960214	10.054439	0.87909
E373_784	8.809909	-3.702477	0.98363
E455_254	0.21924241	0.25230455	0.31612
E617_687	-4.0451035	10.895663	0.86146
E994_98	-1.1092283	-6.21436	0.11965
E183_710	-5.879401	10.896685	0.89043
E880_303	0.7887907	-0.39313495	0.37783
E646_435	8.582852	-3.3460255	0.54408
E332_254	0.66614896	0.06082853	0.31612
E201_310	-0.11073098	1.109355	0.38665
E15_507	8.163838	-3.833213	0.63476
E326_347	-0.48866266	1.2557944	0.43325
E10_613	-5.299692	10.287547	0.76826
E395_117	-0.58258647	-5.3799553	0.14358
