	dim1	dim2	pt
E345_369	-4.0812707	-1.1627988	0.46523
E872_398	-3.7312183	-0.47622395	0.5019
E313_440	-3.7686088	-1.2692655	0.55499
E138_446	1.6278449	-0.40457577	0.56258
E788_154	-2.4942918	-10.196914	0.19343
E858_485	-3.5417573	-2.5396326	0.61188
E430_129	-1.6687024	-8.916792	0.16182
E194_636	-0.010171628	7.305805	0.80278
E540_359	-3.298236	-2.7664952	0.45259
E953_539	0.89649665	2.1442106	0.68015
E441_719	1.1580805	12.724774	0.90771
E612_135	-2.3302054	-9.044295	0.16941
E237_598	-2.1294363	2.138828	0.75474
E90_267	-1.4172732	-8.8328085	0.33628
E518_144	-2.144786	-9.22556	0.18078
E942_53	-1.7506611	-13.030547	0.06574
E305_725	0.5061317	8.922401	0.9153
E973_373	-4.2780404	-1.8092209	0.47029
E765_721	0.97555304	7.728142	0.91024
E443_503	0.59556395	7.7653475	0.63464
E321_458	0.14815313	6.2923017	0.57775
E509_682	0.69758886	10.850318	0.86094
E232_426	-2.9058607	1.1884025	0.53729
E827_41	-1.5971583	-12.199479	0.05057
E22_127	-2.7828717	-11.165872	0.15929
E330_18	-3.3391387	-13.003901	0.02149
E85_347	-3.560945	-1.6047513	0.43742
E236_65	-1.692069	-11.654544	0.08091
E465_49	-3.1516085	-12.025062	0.06068
E298_607	0.9593524	9.548028	0.76612
E585_333	-3.879007	-2.9532652	0.41972
E404_96	-2.0303795	-11.996385	0.1201
E453_580	-0.14564161	7.133609	0.73198
E296_436	-3.7046747	-1.2168243	0.54994
E516_335	1.2219087	-1.0776404	0.42225
E266_741	2.5975604	12.619611	0.93552
E886_581	-0.15170905	7.6333737	0.73325
E659_13	-2.6595225	-12.7550955	0.01517
E991_451	-3.5726204	0.20260781	0.5689
E464_786	1.2801471	13.094592	0.99241
E888_672	0.78982097	11.326899	0.84829
E133_254	-0.06472075	-4.856796	0.31985
E907_533	0.57045263	5.3854604	0.67257
E843_227	-1.3042116	-5.769603	0.28571
E225_615	-0.13823238	6.045527	0.77623
E834_259	-1.294226	-5.589311	0.32617
E615_560	-2.1696908	2.2400315	0.7067
E932_594	0.7329892	7.279156	0.74968
E105_144	-1.954099	-9.866113	0.18078
E986_268	-0.4935244	-5.2606955	0.33755
E558_538	-2.5079591	1.7692251	0.67889
E42_733	1.1002253	12.508337	0.92541
E220_352	-3.9541686	-1.0215051	0.44374
E889_276	-3.2675018	-2.8481128	0.34766
E684_122	-1.4478862	-10.564102	0.15297
E911_214	0.44098264	-5.0880876	0.26928
E113_305	-2.8099425	-2.5781476	0.38432
E947_494	-2.290417	1.9781643	0.62326
E19_451	-3.5524151	-1.2080476	0.5689
E975_293	-3.4502604	-2.5483296	0.36915
E223_26	-2.0831597	-12.881234	0.03161
E386_228	-0.20749936	-5.290655	0.28698
E925_640	0.4891136	9.5211315	0.80784
E807_82	-2.7426279	-11.278574	0.1024
E798_503	-1.3635291	-3.4256878	0.63464
E94_46	-2.3812082	-11.946177	0.05689
E193_379	1.7608967	-1.156786	0.47788
E976_262	0.2575986	-4.7545333	0.32996
E495_412	1.7570882	-0.18423143	0.5196
E16_490	1.8216211	-1.1444268	0.6182
E80_768	0.711165	10.281205	0.96966
E952_756	0.9285277	12.936394	0.95449
E360_19	-2.1133797	-13.105542	0.02276
E78_792	0.4425629	13.020555	1.0
E400_134	-2.0061493	-10.404715	0.16814
E128_652	0.5159847	2.9940362	0.82301
E328_496	0.979793	1.961056	0.62579
E896_63	-2.9984589	-11.776561	0.07838
E726_585	0.82687056	2.7699144	0.73831
E799_54	-2.9001412	-12.401159	0.067
E695_753	0.89994735	12.889932	0.9507
E688_220	0.031130224	-5.0452485	0.27686
E966_26	-2.0573196	-12.293502	0.03161
E392_618	0.4454428	10.009241	0.78003
E914_346	1.3364121	-2.2043872	0.43616
E43_173	-1.415011	-9.195235	0.21745
E681_170	-1.8144482	-9.130754	0.21365
E289_280	1.4937195	-2.3801231	0.35272
E971_164	-1.4202034	-10.000397	0.20607
E180_410	-3.872082	-1.0424886	0.51707
E358_91	-2.3219025	-11.2197075	0.11378
E985_293	0.82837445	-3.3401604	0.36915
E510_385	-4.073485	-1.196652	0.48546
E520_324	-0.034999277	-2.7833264	0.40834
E68_668	1.7857448	12.834218	0.84324
E160_316	0.89140964	-2.4821978	0.39823
E796_546	-2.7990248	1.2272732	0.689
E488_435	-0.9811192	3.0832467	0.54867
E954_679	0.6181876	11.153267	0.85714
E134_307	1.7195662	-2.3672512	0.38685
E420_260	1.1671872	-2.5066833	0.32743
E470_416	-1.6912173	-3.9681437	0.52465
E738_662	0.4502607	11.449131	0.83565
E833_787	1.39625	12.716121	0.99368
E31_301	-4.0277877	-2.018134	0.37927
E379_303	-0.9343064	-2.6113217	0.3818
E929_141	-1.7633812	-8.726051	0.17699
E531_87	-1.8331207	-11.494464	0.10872
E83_609	-1.0879476	9.065724	0.76865
E153_273	-0.18129489	-2.2651396	0.34387
E643_467	-2.7533777	1.2959821	0.58913
E69_565	-2.299866	1.9194226	0.71302
E611_275	-1.0782051	-4.86788	0.3464
E783_54	-3.052225	-12.300045	0.067
E123_56	-2.8017116	-12.701582	0.06953
E165_594	1.1706104	9.705985	0.74968
E969_422	1.8126785	-0.66718274	0.53224
E656_411	1.4944171	0.43172103	0.51833
E216_428	1.8026102	-0.79767615	0.53982
E438_410	-4.090131	-1.294445	0.51707
E457_610	-0.17413948	9.28493	0.76991
E714_281	1.5589269	-3.1476598	0.35398
E314_461	-2.6631088	1.4561436	0.58154
E476_177	-1.883602	-8.679222	0.2225
E281_274	0.99437183	-3.4963298	0.34513
E402_529	0.07890417	6.343198	0.66751
E308_392	-3.899399	-2.313628	0.49431
E352_510	1.1842922	1.8416135	0.64349
E108_264	-0.39268485	-4.8461013	0.33249
E401_139	-2.3837967	-8.605328	0.17446
E70_412	-3.8407464	-2.082647	0.5196
E13_151	-2.1608682	-10.00072	0.18963
E177_198	-2.5767496	-8.240212	0.24905
E678_496	-2.5086823	1.6620228	0.62579
E327_172	-2.6573207	-8.828577	0.21618
E106_682	1.0040308	9.290467	0.86094
E968_667	0.1155608	11.928351	0.84197
E862_3	-3.3426816	-13.321418	0.00253
E408_14	-2.438912	-12.751838	0.01643
E699_588	-0.080851845	4.7627153	0.7421
E793_403	1.084023	-2.7689397	0.50822
E722_552	0.56932074	8.075724	0.69659
E970_390	-0.32010803	-0.3244731	0.49178
E537_161	-2.4143054	-8.864498	0.20228
E607_388	-3.8465693	-0.6002433	0.48925
E865_780	1.4665676	12.752828	0.98483
E641_708	0.30422685	10.554406	0.89381
E854_205	-1.8462313	-8.612005	0.2579
E909_415	-3.938929	-2.6208727	0.52339
E373_640	0.92018634	8.424136	0.80784
E124_266	-3.8175325	-2.6142228	0.33502
E426_608	0.40841958	6.739089	0.76738
E339_630	0.14937745	5.8708405	0.7952
E56_172	-2.1304536	-9.134067	0.21618
E214_63	-2.4412599	-13.108545	0.07838
E325_275	-1.0298827	-6.5549593	0.3464
E264_190	-2.2039614	-9.530372	0.23894
E477_717	0.39074203	12.094967	0.90518
E329_607	-0.28407025	11.389629	0.76612
E303_168	-1.2274541	-9.378819	0.21113
E200_284	-1.8641506	-3.621995	0.35777
E388_646	-0.8450392	9.840187	0.81542
E130_455	-3.9413936	-1.1630996	0.57396
E613_562	-0.993727	5.032066	0.70923
E803_387	1.3418865	-2.4321296	0.48799
E359_88	-2.5822687	-10.271698	0.10999
E201_484	0.96884507	1.9921414	0.61062
E46_569	0.2284522	3.2645397	0.71808
E665_226	-1.0298448	-4.6065426	0.28445
E261_410	-3.4996552	-1.5022644	0.51707
E853_787	1.0340605	12.226671	0.99368
E779_638	1.134404	12.175943	0.80531
E323_709	1.0626183	10.723891	0.89507
E874_117	-1.762702	-9.193675	0.14665
E988_74	-3.3635237	-11.931873	0.09229
E222_658	0.13791713	10.268137	0.83059
E650_76	-1.7476431	-11.465797	0.09482
E0_638	0.8307072	6.761413	0.80531
E777_189	-2.4711022	-8.406866	0.23767
E811_592	-0.11111981	7.095359	0.74716
E514_328	-3.533943	-0.77092785	0.4134
E347_77	-3.0374157	-11.525563	0.09608
E795_293	1.1995662	-2.7848818	0.36915
E255_453	0.9679264	2.2910357	0.57143
E422_55	-2.3389392	-12.181062	0.06827
E242_348	-3.681867	-1.3488467	0.43869
E480_705	1.6617218	12.846022	0.89001
E50_173	-0.7372528	-5.849324	0.21745
E553_327	-1.6442913	-4.775701	0.41214
E319_240	-0.81845576	-5.189129	0.30215
E309_494	0.9668017	2.0499954	0.62326
E920_674	0.71624607	10.866347	0.85082
E432_105	-2.0736067	-10.980871	0.13148
E981_356	-0.46625516	-5.743569	0.4488
E450_238	-1.0012325	-6.308958	0.29962
E11_733	0.27381626	12.184129	0.92541
E719_637	1.1689231	11.7910185	0.80405
E897_181	0.90401256	-3.7079825	0.22756
E297_792	1.1338673	10.555147	1.0
E272_412	0.5052162	2.249977	0.5196
E946_704	1.6191348	12.485918	0.88875
E648_501	1.0376495	1.6453476	0.63211
E855_739	-0.5356822	10.734397	0.933
E206_486	1.598582	0.077091336	0.61315
E369_571	0.8969882	7.1774454	0.72061
E364_39	-2.1246703	-11.969421	0.04804
E565_77	-2.7073703	-13.062735	0.09608
E741_688	1.1336607	12.230631	0.86852
E852_467	2.0528445	-1.1244856	0.58913
E808_195	-1.6230942	-8.880627	0.24526
E93_661	-0.09003395	10.383312	0.83439
E448_475	0.68294185	2.316792	0.59924
E822_672	-0.18600938	7.58818	0.84829
E137_706	0.6678677	12.470909	0.89128
E559_747	0.21139789	10.911706	0.94311
E541_11	-3.3069358	-13.147152	0.01264
E902_240	0.33417264	-4.4701247	0.30215
E508_661	0.37574953	11.2035	0.83439
E456_494	-1.126648	2.4880586	0.62326
E631_533	0.19866064	7.3743362	0.67257
E143_327	-1.33141	-4.5561557	0.41214
E634_347	-3.6694818	-2.8634784	0.43742
E186_781	0.37842777	12.509554	0.98609
E181_783	1.1883658	13.052304	0.98862
E396_374	1.9118059	-1.7768626	0.47155
E720_434	1.8875507	-0.5187639	0.54741
E351_749	-0.18181992	11.04381	0.94564
E848_747	0.5858012	13.016744	0.94311
E429_588	0.091100074	7.7628264	0.7421
E64_318	-3.2765207	-2.7836945	0.40076
E965_783	0.9925098	12.97475	0.98862
E234_291	1.8466899	-2.477832	0.36662
E198_208	-1.2397872	-5.4730024	0.26169
E767_23	-2.7024734	-12.1230755	0.02781
E548_691	1.1552788	10.191391	0.87231
E126_213	-1.1353921	-5.2542524	0.26802
E125_564	-0.2962534	6.4896026	0.71176
E348_106	-2.4314985	-10.102823	0.13274
E158_549	0.88130856	1.891243	0.69279
E908_226	-0.5828472	-5.2324915	0.28445
E712_19	-2.8763392	-12.549538	0.02276
E982_473	-4.2474604	-2.4735405	0.59671
E254_670	-0.12371217	10.200351	0.84576
E802_763	1.252644	13.234674	0.96334
E666_628	0.073901534	9.022659	0.79267
E756_741	-0.7701218	9.986444	0.93552
E675_25	-2.6554947	-11.748633	0.03034
E863_208	-1.2273694	-5.57864	0.26169
E269_149	-2.3944592	-8.883741	0.1871
E713_620	0.45187178	9.38313	0.78255
E655_673	-0.89472187	10.494559	0.84956
E434_715	0.6511655	7.2420125	0.90265
E107_237	-0.60834515	-5.14779	0.29836
E98_585	-3.1910055	0.58653355	0.73831
E374_145	-1.7452006	-9.663097	0.18205
E791_626	0.497225	7.8656116	0.79014
E315_209	-1.4413757	-5.77557	0.26296
E826_592	0.40767547	7.920802	0.74716
E217_552	-2.352428	2.0233665	0.69659
E259_412	1.247048	1.0475497	0.5196
E461_182	-1.5443794	-7.1779814	0.22882
E164_618	1.1506262	4.642161	0.78003
E521_337	-3.991928	-2.621756	0.42478
E620_500	1.5815748	-0.070186876	0.63085
E350_407	1.5708148	-2.2907665	0.51327
E340_427	-3.9008436	-0.65539765	0.53856
E604_17	-2.9552877	-13.062852	0.02023
E901_540	-3.28195	0.39581105	0.68142
E310_112	-2.1267686	-10.345568	0.14033
E30_601	-0.1246072	7.192322	0.75853
E306_755	1.520537	12.935882	0.95322
E704_406	-4.108457	-0.45608398	0.51201
E118_690	1.1356419	11.381512	0.87105
E919_384	-3.609245	-2.1368606	0.4842
E701_523	-2.877773	1.2175004	0.65992
E547_263	-1.3796865	-5.410737	0.33123
E831_79	-2.0913756	-11.66837	0.09861
E375_344	0.22592619	-1.7222074	0.43363
E211_300	0.6699793	-2.843506	0.378
E992_195	-1.6342399	-8.539958	0.24526
E419_741	0.6690794	12.735654	0.93552
E841_662	0.8110294	8.061419	0.83565
E14_68	-2.358397	-11.624695	0.0847
E816_695	0.71208453	13.240489	0.87737
E188_627	0.008965158	-6.8989587	0.7914
E342_154	-1.8537656	-8.405571	0.19343
E671_659	0.12718646	8.8701	0.83186
E505_280	-3.9646318	-2.6541648	0.35272
E689_363	-1.6233093	-2.2672758	0.45765
E550_32	-2.017259	-12.55805	0.03919
E278_500	0.117919765	4.2510843	0.63085
E555_257	0.22945656	-5.697744	0.32364
E75_688	0.43497032	10.77804	0.86852
E280_660	0.7497239	9.537947	0.83312
E145_159	-1.8125364	-9.531034	0.19975
E97_215	-1.4551417	-6.825677	0.27054
E589_639	0.73034775	7.220427	0.80657
