	dim1	dim2	pt
E35_668	-1.8549734	-3.436239	0.83794
E67_421	0.6127209	10.844576	0.52764
E166_793	-2.1928256	-6.175361	0.99497
E761_74	-3.6482725	-0.6249824	0.09171
E53_635	-0.2162815	11.508175	0.79648
E256_636	-3.7862225	-6.0872912	0.79774
E457_490	9.321615	-0.63277996	0.61432
E89_182	8.999272	-0.5311867	0.22739
E455_520	9.3278885	-1.2371701	0.65201
E646_235	-1.7481658	-4.4679203	0.29397
E239_213	-4.8435626	-5.0323844	0.26633
E979_162	-5.109777	-8.193928	0.20226
E734_134	-4.3495274	-7.8558984	0.16709
E279_181	-3.7117708	-4.6967225	0.22613
E482_378	0.17218459	11.110733	0.47362
E493_65	-2.0881329	0.25743932	0.0804
E381_300	-1.1364495	-5.673359	0.37563
E765_286	-3.7833042	-5.743036	0.35804
E169_612	-1.720987	-5.091748	0.76759
E389_759	-4.88015	-7.594495	0.95226
E647_87	-3.2094145	-0.35607526	0.10804
E82_649	-4.45275	-6.8363376	0.81407
E431_325	9.360385	-0.61256415	0.40704
E171_419	-1.4004052	-4.860606	0.52513
E23_183	-6.122092	-5.0526333	0.22864
E736_739	9.226665	0.9476019	0.92714
E840_168	-0.24208678	9.671889	0.2098
E310_510	-4.8117075	-4.52797	0.63945
E423_70	-0.34462473	7.824678	0.08668
E328_238	-1.1026399	-5.6122203	0.29774
E426_576	-0.5430111	10.649098	0.72236
E744_652	-1.1452879	10.342074	0.81784
E182_102	-1.4024285	-3.034535	0.12688
E983_783	9.169029	-0.8466736	0.98241
E281_38	-1.2273316	-2.219106	0.04648
E396_9	-0.7865095	-1.1410016	0.01005
E487_111	-4.3155107	-1.5890762	0.13819
E611_676	9.374549	-1.0790735	0.84799
E699_239	8.727296	-0.580634	0.29899
E846_377	-0.8110152	10.456991	0.47236
E372_125	-2.135902	11.340081	0.15578
E543_665	-4.1489596	-7.7233667	0.83417
E891_628	-0.40259203	10.051716	0.78769
E644_702	-5.8388386	-8.185391	0.88065
E62_441	-2.4161518	-7.3496103	0.55276
E229_561	-2.6412575	-7.868444	0.70352
E881_33	0.62461334	-1.135591	0.0402
E365_211	-1.7896271	-8.034535	0.26382
E554_569	9.348199	-1.294237	0.71357
E368_460	-3.6646209	-6.1027102	0.57663
E550_637	-2.5588343	-5.914854	0.79899
E413_367	-0.37937567	12.721007	0.4598
E511_643	-4.6547623	-4.8827	0.80653
E926_574	9.147658	-1.1597276	0.71985
E470_677	8.912117	1.370456	0.84925
E416_551	-5.204876	-3.5719414	0.69095
E435_245	0.43857267	11.565399	0.30653
E772_430	-1.17041	12.178476	0.53894
E914_626	9.173647	1.1160412	0.78518
E668_251	8.581648	1.155411	0.31407
E547_538	-5.2996273	-7.762614	0.67462
E955_286	-4.1882854	-8.013641	0.35804
E6_288	-5.418428	-5.6101656	0.36055
E305_373	-2.0606132	-5.8328333	0.46734
E120_485	8.826846	0.8440611	0.60804
E686_562	-0.8329786	10.722972	0.70477
E673_236	-3.6496131	-6.9279537	0.29523
E776_741	-0.14656386	11.909146	0.92965
E572_41	-3.5680187	-1.0257668	0.05025
E568_561	-2.9576826	-3.8738136	0.70352
E430_95	-3.9170094	-0.37743124	0.11809
E299_156	-4.3957496	-1.8322517	0.19472
E845_280	-0.20838232	12.437474	0.3505
E658_356	9.221479	1.0553569	0.44598
E735_294	-5.7369533	-4.8383517	0.36809
E409_440	9.018694	-1.134941	0.55151
E774_611	-2.748078	-7.341612	0.76633
E321_72	1.1752796	-1.4396123	0.0892
E920_264	-2.7839231	-4.3791566	0.3304
E597_711	9.483798	-1.1441963	0.89196
E970_121	6.450817	-0.403309	0.15075
E747_719	0.05769512	10.968336	0.90201
E157_298	-5.7332144	-7.7010345	0.37312
E508_30	-1.0927832	-2.0898213	0.03643
E873_236	8.822343	1.3911932	0.29523
E922_26	0.30129325	-0.8210127	0.03141
E22_511	-0.5615353	11.788842	0.6407
E643_681	-5.983251	-7.665423	0.85427
E670_164	-3.3866389	-4.353929	0.20477
E704_68	0.85849863	-0.21150398	0.08417
E814_393	-3.5717123	-4.2095966	0.49246
E384_202	-0.67833555	11.489683	0.25251
E863_350	-1.024235	11.635929	0.43844
E927_670	-1.6006551	11.707793	0.84045
E7_196	8.564239	-0.565758	0.24497
E847_788	-4.286838	-5.8349795	0.98869
E913_334	-0.16240303	-4.5716333	0.41834
E899_450	-4.066355	-4.298901	0.56407
E750_279	-0.37283552	7.779244	0.34925
E408_282	-0.19982378	10.945743	0.35302
E264_291	-5.5446196	-5.1676145	0.36432
E225_82	0.8791461	-0.31179792	0.10176
E812_395	-1.0773479	11.611332	0.49497
E975_15	-1.052809	-0.24066402	0.01759
