	dim1	dim2	pt
E495_316	-1.4237653	1.0255214	0.63306
E578_225	3.1993034	4.248369	0.4496
E159_371	-0.18054873	-5.094975	0.74395
E385_490	-10.811758	-3.5341	0.98387
E294_387	-0.4578146	-4.8132057	0.77621
E7_237	-2.3022645	2.9246867	0.47379
E756_142	2.3872352	4.3078856	0.28226
E180_244	-1.5935038	1.0145625	0.4879
E651_432	1.1738995	-6.115088	0.86694
E131_96	6.288809	6.750752	0.18952
E733_223	-1.7173696	1.6702225	0.44556
E822_454	-0.1556571	-5.5208592	0.91129
E461_219	-1.6930999	1.7733259	0.4375
E757_473	-0.61762106	-5.3799644	0.9496
E695_434	0.23028019	-6.0508404	0.87097
E610_82	6.9891195	6.960609	0.16129
E714_121	3.5844185	6.0659943	0.23992
E122_349	-1.1129255	-3.2282865	0.6996
E139_171	2.868083	5.2534847	0.34073
E768_225	-3.3482301	2.5308592	0.4496
E70_30	9.4218855	6.728531	0.05645
E430_441	0.23223981	-5.294721	0.88508
E798_291	-3.09055	1.7302288	0.58266
E58_80	6.0749216	7.801894	0.15726
E775_282	-1.643502	1.8829068	0.56452
E830_460	1.4892302	-6.138381	0.92339
E221_51	6.823786	8.156559	0.09879
E790_353	-0.106879964	-5.093367	0.70766
E931_427	-8.227769	-2.6831658	0.85685
E795_305	-6.74268	-3.207276	0.61089
E406_426	1.3541344	-6.248848	0.85484
E642_43	8.745096	7.339696	0.08266
E850_302	-1.6613629	1.3171238	0.60484
E485_469	-11.085933	-3.8314433	0.94153
E64_2	10.254523	5.897524	0.0
E871_205	4.381443	4.747199	0.40927
E386_44	8.225879	8.181776	0.08468
E502_148	2.2760916	5.2867846	0.29435
E729_334	-2.7682838	-2.195142	0.66935
E926_41	9.439139	7.8494554	0.07863
E632_227	-1.8075043	2.1499162	0.45363
E155_202	-2.2890308	2.2952733	0.40323
E97_191	3.1437125	4.107251	0.38105
E245_320	-1.5613037	-0.85325265	0.64113
E927_381	-2.5340075	-1.586705	0.76411
E50_271	-3.4819484	0.41526484	0.54234
E896_253	3.5230615	4.581542	0.50605
E865_242	-2.4045234	1.1727446	0.48387
E173_457	-10.128566	-3.728087	0.91734
E787_23	9.34308	8.035003	0.04234
E634_192	3.6443474	5.9520354	0.38306
E577_427	-0.71885204	-5.659157	0.85685
E5_321	-2.5393841	-0.06385465	0.64315
E582_450	-0.6060962	-4.706123	0.90323
E235_380	-9.333677	-3.0683076	0.7621
E175_488	-10.719749	-3.826924	0.97984
E721_167	0.43921146	3.7318263	0.33266
E584_330	-2.5780857	2.711395	0.66129
E511_230	-0.020550685	2.7114503	0.45968
E138_477	-9.5198765	-3.646636	0.95766
E0_462	-10.887433	-3.9459593	0.92742
E872_75	6.799231	7.049515	0.14718
E793_154	4.0172563	5.799472	0.30645
E546_127	6.21232	7.0625286	0.25202
E915_203	-1.1871386	2.7188401	0.40524
E534_153	2.4837973	3.7952526	0.30444
E462_262	-8.3329935	-2.949579	0.52419
E287_3	10.2416525	5.905019	0.00202
E760_136	3.9292154	4.3336844	0.27016
E402_21	9.619962	6.689099	0.03831
E618_40	8.559694	6.5552645	0.07661
E699_467	1.4513674	-5.947131	0.9375
E128_409	0.11491086	-5.391211	0.82056
E631_178	2.4451725	4.321403	0.35484
E923_281	-2.983046	2.621456	0.5625
E412_196	0.43569097	2.5591042	0.39113
E912_286	-0.9290049	-4.658217	0.57258
E826_195	3.5062952	3.7817771	0.38911
E270_189	-2.5755177	1.1899157	0.37702
E209_66	6.6596804	7.224212	0.12903
E883_214	-2.0635953	2.406497	0.42742
E98_5	9.935454	6.229157	0.00605
E36_14	8.5308485	6.7555413	0.02419
E507_252	-7.4181705	-2.5259807	0.50403
E551_407	-9.169427	-3.1773806	0.81653
E352_330	-8.066931	-2.9758227	0.66129
E118_174	1.8721727	4.3102365	0.34677
E46_289	-2.5345902	-0.53207433	0.57863
E370_253	-2.381115	0.4742482	0.50605
E145_347	-2.3571694	-1.939527	0.69556
E205_65	7.422334	7.236675	0.12702
E360_406	-7.972144	-2.4911335	0.81452
E202_238	-0.67597437	2.1315682	0.47581
E190_193	-1.3411356	2.0928025	0.38508
E849_4	10.220173	5.9161077	0.00403
E867_170	1.3423468	3.768592	0.33871
E52_399	0.0077524898	-5.1741476	0.8004
E658_47	8.964416	7.4400325	0.09073
E154_333	-1.8484223	0.7187607	0.66734
E636_317	-8.32548	-3.1223507	0.63508
E956_146	3.9753573	4.3839793	0.29032
E374_367	-1.1494828	-3.1499913	0.73589
E682_273	-1.6125885	-3.457449	0.54637
E946_235	-2.590092	1.7493132	0.46976
E660_343	-6.7168727	-3.381129	0.6875
E819_163	3.349218	5.529022	0.3246
E133_119	5.7473187	6.663818	0.23589
E630_270	-2.4303572	1.8810577	0.54032
E828_392	-0.9905448	-3.3245955	0.78629
E26_133	3.0916247	4.733195	0.26411
E119_488	-10.94373	-3.792957	0.97984
E256_476	1.3692297	-6.3360815	0.95565
E262_304	-1.1606361	-3.1981888	0.60887
E520_197	-1.7096323	1.020741	0.39315
E272_442	1.2890112	-6.412042	0.8871
E803_356	-0.36600497	-4.298246	0.71371
E115_59	8.743981	6.451521	0.11492
E483_490	1.3478372	-6.308262	0.98387
E338_279	-2.3170164	1.1268469	0.55847
E529_452	-10.841975	-3.6807966	0.90726
E289_106	7.335828	6.564674	0.20968
E957_111	3.2312157	4.456653	0.21976
