	dim1	dim2	pt
E995_332	-1.2948195	-3.4852424	0.41531
E538_367	-2.628572	5.9248395	0.45922
E640_225	1.5801078	0.3893279	0.28105
E507_349	-2.8691156	5.918528	0.43664
E835_233	2.382693	0.26876575	0.29109
E710_15	7.10305	-2.6168332	0.01757
E491_792	-3.8658803	-7.6747975	0.99247
E713_36	7.2822213	-2.9186032	0.04391
E681_651	-3.4613698	-7.7287507	0.81556
E703_379	-1.6176813	3.8896573	0.47428
E927_404	-0.4326388	-1.8866789	0.50565
E942_677	-4.3292336	9.757781	0.84818
E762_450	-4.5940394	10.092836	0.56336
E707_263	-1.2906356	3.4270406	0.32873
E628_188	4.8555045	-0.9435976	0.23463
E108_75	7.4269524	-2.1173947	0.09285
E33_748	-4.5829463	-7.144084	0.93726
E98_695	-5.0060015	10.309595	0.87077
E235_404	-3.4392705	6.621334	0.50565
E660_382	-1.4078348	3.690616	0.47804
E827_732	-4.3144975	9.855458	0.91719
E576_543	-5.06344	9.90732	0.68005
E230_261	2.4689486	0.72514606	0.32622
E504_55	7.5591226	-2.8146987	0.06775
E310_514	-2.1045284	5.1090064	0.64366
E706_253	0.6126788	1.062208	0.31619
E832_99	7.178157	-2.4688537	0.12296
E907_37	7.655094	-3.30674	0.04517
E962_577	-3.3851023	-8.719125	0.72271
E684_655	-3.0737739	-8.556367	0.82058
E7_516	-3.8076482	-6.680477	0.64617
E113_261	2.2385268	0.71052504	0.32622
E663_143	5.446213	-0.28537953	0.17817
E524_125	6.3767548	-1.6193732	0.15558
E467_118	6.196956	-0.9380147	0.1468
E966_454	-1.7024529	-3.7993958	0.56838
E22_573	-4.7190075	9.849901	0.71769
E299_681	-3.9470942	-6.334607	0.8532
E711_636	-3.9540308	-6.597837	0.79674
E301_203	2.5595524	-0.29771549	0.25345
E37_330	0.02415726	-0.77045596	0.4128
E692_762	1.5567387	0.61582065	0.95483
E954_494	-3.7351842	9.172673	0.61857
E676_793	-3.9285252	9.244002	0.99373
E99_430	-1.4624048	-3.7479613	0.53827
E65_536	-4.9563866	8.295677	0.67127
E177_413	-3.160308	-5.828008	0.51694
E981_342	-1.4757653	-3.2677531	0.42785
E431_344	-0.7108703	-2.2245712	0.43036
E565_427	-3.185699	6.7651024	0.5345
E150_256	1.9109854	1.3211982	0.31995
E578_548	-2.0796168	-7.0756736	0.68632
E564_297	-1.6312517	4.021189	0.37139
E162_784	-4.0351224	-7.803344	0.98243
E425_163	5.8949447	-0.5213001	0.20326
E876_568	-4.9917197	9.53314	0.71142
E794_395	-1.8977042	-4.207148	0.49435
E879_374	-2.7394693	5.678043	0.46801
E311_654	-4.763844	9.924088	0.81932
E409_17	7.770152	-3.8055575	0.02008
E838_177	5.7496824	-1.0278677	0.22083
E180_601	-2.6287887	-8.412033	0.75282
E184_59	7.4798565	-3.5405438	0.07277
E761_280	-0.49701944	-1.3212163	0.35006
E20_495	-2.9633212	-6.786078	0.61982
E330_83	7.6317873	-1.7637291	0.10289
E726_712	-4.689979	9.552974	0.8921
E502_644	-3.662391	-7.2012978	0.80678
E251_688	-3.383334	-7.227082	0.86198
E392_46	7.3185773	-3.5450087	0.05646
E482_662	-4.9489245	8.425847	0.82936
E452_12	7.8089547	-3.5886056	0.0138
E391_367	-1.9225146	4.429373	0.45922
E123_4	8.111113	-4.146619	0.00376
E653_228	4.8414826	-0.48526952	0.28482
E414_553	-2.946807	-6.6659427	0.6926
E249_219	6.246802	-1.5025179	0.27353
E945_281	-1.4307598	3.6191537	0.35132
E14_603	-3.5372207	-8.465547	0.75533
E218_81	7.3768272	-1.8393034	0.10038
E382_481	-4.3312683	9.809704	0.60226
E748_243	1.7461329	0.34066093	0.30364
E464_512	-4.075588	-8.037514	0.64115
E270_177	1.931324	1.2199453	0.22083
E357_337	0.24730116	0.24466921	0.42158
E915_684	-4.5513005	-7.970609	0.85696
E41_230	2.329876	0.7750372	0.28733
E821_367	-0.2569225	-1.1678569	0.45922
E752_196	5.9772887	-1.6739069	0.24467
E395_611	-4.5206475	-7.2588615	0.76537
E860_450	-3.1855721	5.927084	0.56336
E190_118	5.1451535	-0.90179783	0.1468
E708_339	2.2481353	0.9960061	0.42409
E287_529	-4.8579683	8.42224	0.66248
E669_310	0.75867754	-0.47179744	0.3877
E875_355	-2.4122603	5.3526506	0.44417
E420_585	-3.6977212	-7.8502345	0.73275
E459_703	-3.9800637	-7.0037875	0.8808
E441_184	3.05631	-0.27850604	0.22961
E601_666	-3.9277284	-7.7133927	0.83438
E573_672	-4.4077477	10.596054	0.84191
E782_746	-3.1753094	-7.488528	0.93476
E356_76	6.3417683	-2.0489233	0.0941
E153_116	5.5919695	-1.2601154	0.14429
E964_383	-2.9826958	6.269744	0.4793
E4_247	2.301864	0.58097	0.30866
E643_291	-1.6013081	3.766262	0.36386
E254_62	7.300055	-2.4206288	0.07654
E925_605	-5.0841246	9.044731	0.75784
E837_208	6.506864	-1.4628386	0.25972
E291_473	7.663585	-3.885251	0.59222
E199_512	-5.817933	9.5682745	0.64115
E846_372	-1.7427685	-3.7627084	0.4655
E69_369	-1.646041	-3.3609939	0.46173
E566_426	-2.7733805	6.4707546	0.53325
E362_784	-5.2941837	9.897309	0.98243
E549_15	7.8148403	-3.5917685	0.01757
E188_145	5.7116065	-1.807915	0.18068
E902_377	-2.817979	5.71188	0.47177
E731_482	-3.5871763	7.0946207	0.60351
E920_167	5.9739437	-1.258267	0.20828
E377_160	5.6640573	-0.51749974	0.1995
E9_59	7.446513	-2.6509671	0.07277
E613_614	-4.504605	7.8014474	0.76913
E147_746	-3.78377	-7.499017	0.93476
E105_660	-5.797224	8.683032	0.82685
E458_775	-2.1502132	-7.597629	0.97114
E992_391	-1.9316986	-4.2558074	0.48934
E892_460	-3.5926316	-7.1932645	0.57591
E701_288	-0.44796154	2.316415	0.3601
E368_215	2.0318632	0.6364761	0.26851
E325_581	-3.32423	7.11269	0.72773
E534_290	-1.6438932	3.9662058	0.36261
E232_766	-3.3466651	-7.7354255	0.95985
E658_43	7.586543	-3.582881	0.0527
E95_392	-4.4115295	8.23658	0.49059
E148_657	-4.4492106	-6.8189654	0.82309
E410_335	-2.397579	5.037987	0.41907
E787_526	-2.9052336	6.26624	0.65872
E418_625	-4.296972	-7.302595	0.78294
E649_359	-0.5396742	-2.0902214	0.44918
E599_617	-4.077372	-7.015365	0.7729
E455_13	7.8184257	-3.187317	0.01506
E457_60	7.2188697	-2.194541	0.07403
E700_121	7.5179405	-2.0563858	0.15056
E930_182	5.6261497	-0.40058956	0.2271
E637_452	-4.7976913	9.483503	0.56587
E756_601	-2.240233	-7.0543523	0.75282
E615_2	8.210859	-4.380561	0.00125
E106_342	-2.9367945	6.068945	0.42785
E175_548	-3.9459615	9.629353	0.68632
E385_221	2.260471	0.5235616	0.27604
E406_100	6.329605	-0.659781	0.12422
E715_48	7.4236727	-3.21708	0.05897
E363_606	-2.819858	-6.7828107	0.7591
E117_161	2.4334385	-0.15393703	0.20075
E645_749	-2.7310781	-7.267092	0.93852
E511_404	-1.7147267	-3.8364162	0.50565
E912_187	0.84683055	0.586299	0.23338
E116_378	-3.7388902	-2.674231	0.47302
E781_615	-3.3306289	-6.6925006	0.77039
E411_8	8.013929	-3.9723814	0.00878
E997_404	-3.8761933	8.902489	0.50565
E783_784	-4.392653	-6.859276	0.98243
E170_556	-5.6517096	8.493716	0.69636
E893_461	-2.3727846	-5.311354	0.57716
E454_284	1.5210701	0.29814002	0.35508
E416_438	-1.6385813	-3.7566836	0.54831
E793_17	7.8670235	-3.7278879	0.02008
E447_162	5.183839	-1.4113517	0.20201
E295_487	-1.8636303	4.3165746	0.60979
