	dim1	dim2	pt
E133_378	8.90448	-0.56367934	0.76008
E534_478	8.33588	-0.33266202	0.96169
E706_147	8.911268	0.6291702	0.29435
E65_424	-4.4275165	8.294085	0.85282
E580_42	5.627171	-0.6053683	0.08266
E420_198	7.085839	0.34418944	0.39718
E779_166	-5.6037846	8.440321	0.33266
E879_368	-3.9997635	-4.829696	0.73992
E723_318	8.777404	-0.15813094	0.63911
E422_203	-0.29414353	-4.209593	0.40726
E427_303	9.52141	-2.0796127	0.60887
E618_198	-3.7309837	6.489312	0.39718
E675_163	-6.1116476	5.99712	0.32661
E123_30	1.6410302	-1.9745136	0.05847
E949_285	-5.840622	-5.188144	0.57258
E532_33	4.9216175	0.14787447	0.06452
E261_84	5.9570937	0.09548479	0.16734
E689_185	-4.6751204	-4.2178903	0.37097
E281_49	0.8541424	-0.6703632	0.09677
E563_263	-6.3214874	8.964184	0.52823
E304_237	-0.38721508	-4.0300627	0.47581
E438_207	-4.2027698	-4.033072	0.41532
E614_494	9.185698	-0.31697538	0.99395
E898_205	7.423744	0.9306254	0.41129
E797_371	-5.7866893	6.7258034	0.74597
E254_249	-5.440713	-4.6841216	0.5
E395_257	0.7435266	-5.2377496	0.51613
E522_182	-5.3612285	-2.9476147	0.36492
E402_127	6.1755557	0.18855129	0.25403
E623_490	9.65018	-0.6855209	0.98589
E127_437	-4.357477	-5.2551103	0.87903
E863_116	-3.7122195	-4.7655377	0.23185
E659_33	2.3827631	-1.3219835	0.06452
E968_416	8.270515	-0.66798556	0.83669
E104_2	1.7645789	-1.8300518	0.00202
E982_150	-6.1977043	7.452504	0.3004
E32_222	-6.212045	-4.744245	0.44556
E868_40	1.042347	-2.7703166	0.07863
E621_172	8.74669	-1.9256059	0.34476
E773_153	-3.530341	7.6318893	0.30645
E550_187	8.872311	-0.23691398	0.375
E851_290	6.570278	-0.6940188	0.58266
E207_443	-4.6246824	-4.3237615	0.89113
E900_386	-5.1016445	5.8323355	0.77621
E742_123	0.63594896	-5.1387525	0.24597
E469_457	8.6164255	-0.8071005	0.91935
E328_401	-4.845983	-4.609378	0.80645
E551_97	0.5067428	-2.9999392	0.19355
E250_399	9.648645	-1.7978716	0.80242
E734_377	-4.5591235	7.587355	0.75806
E31_284	9.258542	-0.90925795	0.57056
E585_228	0.77612066	-5.223635	0.45766
E85_327	-5.5831923	9.195066	0.65726
E97_464	-5.401735	7.767966	0.93347
E849_208	-4.7743664	-4.17789	0.41734
E867_256	8.938405	-1.5981122	0.51411
E897_6	1.5399936	-1.7900662	0.01008
E876_173	9.422558	-0.41721267	0.34677
E394_453	-5.7664123	7.909007	0.91129
E541_244	-3.0385263	7.293932	0.48992
E913_124	8.332467	-0.89105284	0.24798
E72_49	-0.020367637	-1.9125011	0.09677
E705_118	-5.193109	6.651568	0.23589
E109_125	-3.107575	-2.258359	0.25
E981_257	-5.5383735	6.309613	0.51613
E350_447	-4.2177095	7.1268363	0.89919
E444_394	-0.38133374	-3.9469306	0.79234
E165_213	-4.9422455	-4.778588	0.42742
E448_229	-3.7425632	-3.873933	0.45968
E112_341	-6.206528	6.663682	0.68548
E809_471	-6.287261	6.6570745	0.94758
E15_200	8.394608	0.5154572	0.40121
E252_170	-3.715337	7.4452543	0.34073
E33_486	-0.35740858	-3.9565518	0.97782
E592_235	-5.74527	-5.2375393	0.47177
E878_452	-4.929284	6.8606606	0.90927
E832_120	-2.7949722	-1.2376953	0.23992
E855_437	-4.290839	-4.6584163	0.87903
E525_343	-4.8557267	-5.8858275	0.68952
E125_379	-5.5952516	-4.3425226	0.7621
E869_225	-5.0537205	7.573597	0.45161
E62_210	-3.5472488	7.565811	0.42137
E61_128	-6.5121064	6.0616503	0.25605
E686_360	8.039071	-0.33156094	0.72379
E919_197	-4.9329944	7.8218884	0.39516
E593_280	-0.3342491	-3.929583	0.5625
E366_245	-4.704598	6.9973564	0.49194
E90_340	-5.585072	6.915135	0.68347
E638_493	9.009806	0.3922023	0.99194
E862_491	9.413319	0.7503972	0.9879
E530_472	-3.6676764	7.3077955	0.9496
E524_356	-0.37229347	-3.9997122	0.71573
E658_467	-4.308396	-4.6808186	0.93952
E385_273	10.162619	-0.9835654	0.54839
E68_224	-3.0737078	7.678423	0.4496
E415_107	5.8430104	-0.44393834	0.21371
E39_110	-4.334933	6.8510966	0.21976
E437_138	9.369626	-0.7869706	0.27621
E540_1	1.3745776	-1.923452	0.0
E709_128	-3.316059	6.639049	0.25605
E555_469	-5.706112	-5.4502735	0.94355
E948_322	-5.1471167	7.2789173	0.64718
E159_298	-6.1364255	8.584283	0.59879
E439_346	-4.0020576	8.0193	0.69556
E554_227	-3.911672	7.7207446	0.45565
E992_52	4.634634	-0.09784773	0.10282
E634_176	7.9398394	-1.432813	0.35282
E478_62	-1.8888358	-1.1585737	0.12298
E413_362	-4.0818634	8.338389	0.72782
E344_12	2.3062801	-1.4105027	0.02218
E570_318	-4.397489	6.72531	0.63911
E589_426	7.7352157	-0.10009516	0.85685
E974_306	-4.958953	-5.140085	0.61492
E672_43	7.45299	-1.5019397	0.08468
E53_387	-5.7539654	7.127313	0.77823
E895_471	9.146256	0.88074267	0.94758
E223_167	-5.216761	-5.9868784	0.33468
E583_94	-4.4020243	8.678619	0.1875
E487_364	9.498577	-0.1913521	0.73185
E613_77	0.70760316	-5.235952	0.15323
E507_295	9.846981	-1.9260483	0.59274
E510_304	-4.3226233	6.1901827	0.61089
E713_3	1.6117511	-1.8250077	0.00403
E624_150	-5.5790467	-4.2869864	0.3004
E34_431	8.333938	0.030444019	0.86694
E956_101	-2.9395165	-3.1066167	0.20161
E389_409	-4.4732943	7.875087	0.82258
E179_129	8.509917	-1.5717674	0.25806
E313_282	0.7319347	-5.2639747	0.56653
E845_337	9.098651	0.47785857	0.67742
E999_7	1.1804498	-2.0705066	0.0121
E263_231	5.370106	-0.8298378	0.46371
E380_284	10.041952	0.12519519	0.57056
E52_424	8.354494	-0.12870494	0.85282
E396_149	-4.1866355	-4.2694955	0.29839
E66_227	7.8406906	-1.1839697	0.45565
E715_338	-0.40692675	-3.9884138	0.67944
E20_298	7.874023	0.9341706	0.59879
E877_319	-4.046962	8.979039	0.64113
E796_254	-4.5284166	-5.398712	0.51008
E971_229	-6.020064	-4.0236645	0.45968
E712_139	0.14551684	-3.0046217	0.27823
E495_35	2.9503875	-1.1680214	0.06855
E322_400	8.917741	-0.6495036	0.80444
E717_235	9.285364	-1.0088267	0.47177
E979_326	-5.9739013	8.508715	0.65524
E102_285	-4.6413975	7.09826	0.57258
E729_246	-4.844002	-4.6979322	0.49395
E387_193	7.6279755	-0.10249473	0.3871
E969_30	1.2429472	-2.1250896	0.05847
E870_226	-4.8679843	8.789246	0.45363
E607_448	-4.909064	-4.6760583	0.90121
E8_491	-0.37938714	-4.026589	0.9879
