	dim1	dim2	pt
E608_262	-0.12714534	-1.3654945	0.52515
E94_449	-4.565799	-9.468573	0.90141
E813_227	0.18783373	13.019785	0.45473
E385_271	-3.9761345	-7.2946506	0.54326
E22_218	-2.831555	-8.022751	0.43662
E597_428	-1.3918976	-8.35782	0.85915
E603_89	0.3513125	1.4225141	0.17706
E398_33	2.27029	5.678283	0.06439
E346_437	-3.7423756	-8.732608	0.87726
E501_70	1.3489597	5.8004866	0.13883
E537_342	-2.265843	-11.131456	0.68612
E171_369	-1.7391957	-11.09123	0.74044
E759_111	-0.20611523	2.0998833	0.22133
E240_222	-0.026525065	-7.9888706	0.44467
E809_276	-0.6530068	-10.206151	0.55332
E801_478	-5.4199595	-8.614774	0.95976
E818_308	-3.7371485	-6.241904	0.61771
E478_304	0.42963517	10.923667	0.60966
E278_56	1.7258538	5.0949316	0.11066
E710_305	-1.1351986	-5.303277	0.61167
E349_44	2.5747118	6.155828	0.08652
E708_107	0.6938005	12.359167	0.21328
E34_162	-0.66791666	-3.5188596	0.32394
E389_177	0.6475133	-6.60115	0.35412
E236_21	1.4245113	6.2025394	0.04024
E260_77	-0.04934905	0.6761018	0.15292
E989_275	-0.46888757	-6.898799	0.55131
E248_22	1.5466473	5.4786725	0.04225
E614_418	-5.7881517	-7.7689104	0.83903
E558_492	0.00044991483	13.965524	0.98793
E846_151	-0.6435887	0.39950556	0.30181
E690_491	-1.881075	-7.1475444	0.98592
E382_210	-0.33912617	-1.317379	0.42052
E329_161	0.37620673	12.918064	0.32193
E515_470	0.11243968	13.162295	0.94366
E148_227	-0.41342252	-8.617506	0.45473
E585_219	-5.277444	-10.326467	0.43863
E752_350	0.5699394	13.713331	0.70221
E978_56	0.12585062	0.8524461	0.11066
E239_145	-0.49388987	-4.272014	0.28974
E672_304	-1.8685088	-6.580239	0.60966
E888_81	0.24110976	3.085699	0.16097
E796_31	2.3633704	6.4357777	0.06036
E615_260	-3.7887883	-6.681912	0.52113
E150_200	-0.09931765	-7.729937	0.4004
E71_367	-3.4205735	-8.666625	0.73642
E654_205	-4.78541	-5.9633875	0.41046
E499_471	-0.4822725	13.541992	0.94567
E592_451	-4.325804	-9.198528	0.90543
E299_385	-2.9974852	-10.223038	0.77264
E460_120	0.0058173817	-1.0099802	0.23944
E840_149	0.3297992	13.168482	0.29779
E540_324	1.7009059	14.164218	0.6499
E97_192	-1.1185256	-9.414636	0.38431
E304_182	-4.9467335	-6.7899156	0.36419
E249_266	0.26678497	-1.93937	0.5332
E102_324	0.81564516	-7.985876	0.6499
E943_180	-1.1086327	-1.704387	0.36016
E762_124	-0.2060264	1.8294178	0.24748
E268_456	-4.2233324	-7.9568477	0.91549
E168_386	0.16459507	-8.5882	0.77465
E273_67	1.2845069	5.528295	0.1328
E747_265	-3.013607	-10.229937	0.53119
E696_325	-1.2029681	-8.47771	0.65191
E80_482	-1.2580569	-8.22419	0.96781
E951_267	-0.1859639	-9.755867	0.53521
E231_249	-0.43551725	-6.316319	0.49899
E359_21	1.1897714	6.301658	0.04024
E997_13	1.1137044	6.2667856	0.02414
E298_145	-0.5903686	13.78173	0.28974
E210_118	0.18963926	11.586155	0.23541
E625_399	-2.5923347	-12.745807	0.8008
E142_57	1.8727503	5.9588475	0.11268
E341_331	-2.2706735	-11.507521	0.66398
E375_49	1.9235499	5.2677274	0.09658
E105_22	1.8209391	6.4606705	0.04225
E220_130	-0.87105244	-1.3200502	0.25956
E944_307	0.2996324	-11.00126	0.61569
E866_356	-2.2087653	-8.16474	0.71429
E270_166	-0.9031446	-3.0486448	0.33199
E847_35	2.0935001	5.9414134	0.06841
E869_2	-1.187748	5.96908	0.00201
E638_381	1.4086518	13.968755	0.76459
E60_384	-4.49157	-8.463423	0.77062
E720_340	-3.380704	-9.732478	0.68209
E322_191	0.62533116	13.771058	0.38229
E177_45	2.007495	5.2873936	0.08853
E358_290	0.44138506	12.734574	0.58149
E37_2	-1.1242741	5.9388566	0.00201
E952_98	1.379343	6.9045525	0.19517
E79_188	-0.54118794	0.679705	0.37626
E835_43	1.9631855	5.481008	0.08451
E581_480	-1.3365581	-11.947897	0.96378
E923_349	0.7248966	-8.790944	0.7002
E557_482	-2.40962	-8.804133	0.96781
E155_119	-0.18128343	-1.2547969	0.23742
E226_402	0.72609633	12.349179	0.80684
E361_28	1.5840164	5.4367657	0.05433
E829_20	1.8568335	6.507981	0.03823
E669_54	1.9014354	6.08834	0.10664
E667_260	-2.9559295	-6.8250327	0.52113
E716_339	1.162052	13.908737	0.68008
E58_284	-4.256861	-7.687353	0.56942
E706_85	0.5095177	4.4033566	0.16901
E86_481	-4.126982	-11.663795	0.96579
E724_279	1.0403996	-8.694559	0.55936
E934_72	0.7758513	7.8791933	0.14286
E628_331	1.7925467	13.003766	0.66398
E189_408	0.75730044	13.188938	0.81891
E342_193	-0.13786736	1.0603007	0.38632
E275_332	-5.2537804	-6.5215306	0.666
E219_372	-1.6827809	-12.118497	0.74648
E459_197	-2.5457473	-8.3968525	0.39437
E301_320	-3.69741	-11.516852	0.64185
E560_322	0.51407737	13.338585	0.64588
E215_171	-1.511307	-4.515875	0.34205
E665_250	0.14487112	12.781811	0.50101
E617_390	-1.40135	-8.301527	0.7827
E972_477	-1.4594368	-8.68434	0.95775
E643_99	-0.029878283	0.8002399	0.19718
E529_347	-0.66386014	-9.500051	0.69618
E54_298	-0.601483	12.908764	0.59759
E750_346	1.8044244	13.486402	0.69416
E114_38	1.5606996	5.309077	0.07445
E184_204	-4.6578894	-9.555176	0.40845
E674_379	-4.878361	-8.297087	0.76056
E313_80	0.16139372	0.32440737	0.15895
E151_371	0.86728734	14.624636	0.74447
E880_214	1.2010918	14.06205	0.42857
E191_202	-0.7623189	-4.246209	0.40443
E424_154	-0.6679896	-2.103874	0.30785
E744_486	0.23297481	-10.21925	0.97586
E991_372	-3.824367	-11.705419	0.74648
E93_349	-4.2114115	-10.622053	0.7002
E441_16	0.7511562	5.5288687	0.03018
E517_335	0.18364541	13.520664	0.67203
E122_61	1.6732763	4.7320833	0.12072
E743_108	-0.6535825	0.09498364	0.21529
E421_103	0.84875697	5.8970213	0.20523
E439_462	0.9714213	12.926182	0.92757
E567_2	-1.0925232	5.9054203	0.00201
E583_160	-0.71635085	-0.67366856	0.31992
E277_253	-5.020641	-10.788361	0.50704
