	dim1	dim2	pt
E647_763	9.679531	0.53716123	0.95603
E970_288	0.32039258	0.25225618	0.3593
E14_242	-1.9420657	-4.9006624	0.30151
E9_446	6.560096	0.33414784	0.55779
E876_589	9.556961	0.41262266	0.73744
E617_50	-2.6470327	-6.920328	0.0603
E258_616	9.935464	0.27383313	0.77136
E398_575	10.190494	0.7056452	0.71985
E90_225	0.89590687	-0.79691964	0.28015
E686_407	3.9339533	0.20573841	0.50879
E426_464	-2.651174	4.6550527	0.5804
E448_766	8.885346	1.1473417	0.9598
E685_191	-1.233218	-3.0553634	0.23744
E977_693	-5.6581783	7.610018	0.86809
E988_796	10.125391	1.0797889	0.99749
E973_488	-2.7934737	4.376138	0.61055
E930_93	-2.5032682	-6.827159	0.11432
E523_262	-0.18650708	-1.057395	0.32663
E430_370	-2.59773	4.364098	0.46231
E719_445	8.835653	0.63491	0.55653
E40_656	10.044783	0.9425746	0.82161
E57_327	5.9573674	0.6080061	0.40829
E534_62	-3.0414782	-6.7787337	0.07538
E285_756	-5.0880847	8.278574	0.94724
E438_254	3.4849896	0.1444955	0.31658
E980_72	-3.4829469	-6.2744737	0.08794
E73_540	6.0112977	0.469862	0.67588
E272_541	-5.3471174	7.9920835	0.67714
E695_640	-3.7469614	7.8110714	0.80151
E58_149	-2.6083505	-4.6750307	0.18467
E351_299	3.0859897	0.14251685	0.37312
E651_504	-5.4517765	7.546544	0.63065
E492_441	-4.751016	7.280587	0.55151
E883_714	-5.3110166	7.5556326	0.89447
E537_771	9.26592	1.4028682	0.96608
E542_554	-5.1802387	8.688106	0.69347
E504_681	9.563181	1.5784556	0.85302
E764_424	-0.001348309	-0.7890259	0.53015
E956_545	-2.8997824	4.889811	0.68216
E458_599	-4.283254	8.011196	0.75
E965_782	9.416926	1.270039	0.9799
E655_68	-3.4205852	-6.948811	0.08291
E598_92	-3.4788482	-6.684484	0.11307
E712_535	-3.9770935	8.586684	0.6696
E231_501	8.665553	0.755112	0.62688
E69_776	-5.4107137	7.8397512	0.97236
E787_63	-4.4204483	-7.146828	0.07663
E481_473	-2.7953117	4.9037395	0.59171
E162_161	-1.8848485	-4.34122	0.19975
E157_275	-0.7988298	-1.3044817	0.34296
E737_356	-1.1805027	2.2828648	0.44472
E169_646	9.967065	1.3042486	0.80905
E183_451	9.660573	-0.52332455	0.56407
E99_9	-5.0280633	-7.0926847	0.00879
E105_488	4.9841046	0.39377552	0.61055
E700_619	9.674248	-0.062085785	0.77513
E806_60	-4.4157205	-7.2311954	0.07286
E931_496	6.1035647	0.20440231	0.6206
E603_147	-3.3061335	-6.233432	0.18216
E257_143	-1.509968	-4.7380767	0.17714
E692_726	0.14123358	-1.6728477	0.90955
E558_311	-0.50989693	1.0190324	0.38819
E60_99	-3.0853724	-6.4029336	0.12186
E669_446	-2.3727493	4.034051	0.55779
E817_789	9.011476	0.69081086	0.98869
E717_437	7.95562	1.6877314	0.54648
E328_760	-5.9134974	7.920076	0.95226
E844_254	0.51293015	-0.5562577	0.31658
E133_686	9.109565	1.9680623	0.8593
E546_531	10.328845	1.4495163	0.66457
E238_412	6.332053	0.6153319	0.51508
E278_590	9.702907	0.6309546	0.73869
E79_77	-3.2501707	-5.814339	0.09422
E871_359	0.5336528	-1.3411509	0.44849
E279_757	-4.560878	8.462795	0.94849
E791_599	-5.9181976	7.6310863	0.75
E978_747	-5.5556555	8.565953	0.93593
E336_166	-1.5790807	-3.9914746	0.20603
E222_520	-3.824346	7.5212736	0.65075
E371_594	9.367777	0.34287965	0.74372
E643_681	8.985886	1.4107862	0.85302
E736_155	-1.9532925	-5.066645	0.19221
E470_416	9.151145	1.3974268	0.5201
E431_259	-0.56809163	-1.2732984	0.32286
E960_563	-2.87363	4.6260085	0.70477
E389_291	-0.69869846	-1.5500672	0.36307
E831_10	-5.1446457	-7.041624	0.01005
E645_189	-0.4506858	-2.0665264	0.23492
E567_34	-3.8822594	-6.919901	0.0402
E755_284	-0.23491502	1.30722	0.35427
E515_106	-2.4825737	-5.08251	0.13065
E543_58	-3.5557237	-6.6157503	0.07035
E916_641	10.036293	0.07990479	0.80276
E514_167	-2.0827265	-4.564336	0.20729
E985_60	-3.7001443	-6.2713547	0.07286
E735_595	7.6503563	0.5323431	0.74497
E391_338	0.49737918	-0.89528954	0.42211
E548_566	-3.5058928	7.07043	0.70854
E207_630	-5.6962442	8.692243	0.78894
E280_792	9.951598	0.0026862838	0.99246
E0_91	-2.3514721	-5.1308036	0.11181
E374_354	-0.36531025	1.2108018	0.44221
E587_158	-2.566016	-5.40072	0.19598
E445_425	-4.381651	6.9403944	0.53141
E420_464	-2.8053846	4.8170333	0.5804
E288_481	9.015793	1.7038163	0.60176
E179_562	10.725424	0.24214362	0.70352
E880_331	0.77986413	-0.4417016	0.41332
E174_342	-0.18992434	-0.8584059	0.42714
E300_633	-6.1301546	8.4113455	0.79271
E454_605	-3.9437678	8.444869	0.75754
E487_351	2.0981066	0.45693606	0.43844
E118_614	9.92699	0.60146207	0.76884
E527_282	6.447039	0.3905963	0.35176
E36_319	-2.56025	4.181837	0.39824
E475_258	0.28077734	-0.21071418	0.32161
E556_49	-3.535427	-7.152189	0.05905
E639_527	-4.8432026	8.002721	0.65955
E569_89	-3.1309035	-7.2393217	0.1093
E592_345	5.561937	0.324924	0.4309
E641_495	10.076743	0.20065297	0.61935
E331_385	-0.68648887	1.5820733	0.48116
E220_726	9.363304	-0.55301595	0.90955
E653_328	-0.38892588	-1.524613	0.40955
E28_639	-4.8075094	6.974433	0.80025
E618_593	-5.384895	6.251096	0.74246
E967_574	9.691782	0.8016393	0.71859
E701_558	8.912091	-0.3193124	0.69849
E925_99	-2.1417649	-4.4673986	0.12186
